name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
TcCLB.510283.114,0.206,22,0.334,22,0.752,21,0.536,0.443,N,0.450,SignalP-noTM
TcCLB.510283.120,0.107,66,0.102,30,0.140,12,0.095,0.098,N,0.450,SignalP-noTM
TcCLB.510283.130,0.111,65,0.113,59,0.140,50,0.104,0.108,N,0.450,SignalP-noTM
TcCLB.510283.140,0.172,30,0.190,43,0.449,39,0.224,0.203,N,0.500,SignalP-TM
TcCLB.510283.150,0.492,20,0.683,20,0.983,13,0.953,0.829,Y,0.450,SignalP-noTM
TcCLB.510283.160,0.138,52,0.124,52,0.159,1,0.119,0.121,N,0.450,SignalP-noTM
TcCLB.510283.20,0.120,44,0.115,44,0.180,41,0.109,0.112,N,0.450,SignalP-noTM
TcCLB.510283.30,0.120,44,0.115,44,0.180,41,0.109,0.112,N,0.450,SignalP-noTM
TcCLB.510283.40,0.371,24,0.507,24,0.902,10,0.691,0.606,Y,0.450,SignalP-noTM
TcCLB.510283.50,0.285,26,0.214,26,0.243,23,0.166,0.188,N,0.450,SignalP-noTM
TcCLB.510283.60,0.116,29,0.136,15,0.177,2,0.154,0.146,N,0.450,SignalP-noTM
TcCLB.510283.70,0.123,45,0.180,11,0.493,8,0.318,0.235,N,0.500,SignalP-TM
TcCLB.510283.80,0.139,33,0.125,33,0.235,7,0.129,0.127,N,0.450,SignalP-noTM
TcCLB.510283.90,0.109,66,0.109,46,0.127,1,0.103,0.106,N,0.450,SignalP-noTM
TcCLB.510285.100,0.110,11,0.107,70,0.128,33,0.104,0.105,N,0.450,SignalP-noTM
TcCLB.510285.110,0.109,70,0.107,36,0.118,12,0.104,0.105,N,0.450,SignalP-noTM
TcCLB.510285.120,0.174,40,0.129,40,0.114,16,0.095,0.111,N,0.450,SignalP-noTM
TcCLB.510285.130,0.117,53,0.151,11,0.282,1,0.199,0.170,N,0.500,SignalP-TM
TcCLB.510285.140,0.109,28,0.102,35,0.111,13,0.094,0.098,N,0.450,SignalP-noTM
TcCLB.510285.20,0.133,22,0.150,22,0.205,4,0.167,0.159,N,0.450,SignalP-noTM
TcCLB.510285.30,0.109,53,0.107,29,0.135,13,0.106,0.107,N,0.450,SignalP-noTM
TcCLB.510285.40,0.108,18,0.104,18,0.111,46,0.099,0.101,N,0.450,SignalP-noTM
TcCLB.510285.60,0.125,17,0.129,17,0.165,6,0.129,0.129,N,0.450,SignalP-noTM
TcCLB.510285.70,0.111,47,0.110,47,0.119,43,0.100,0.105,N,0.450,SignalP-noTM
TcCLB.510285.74,0.171,20,0.142,20,0.142,2,0.116,0.128,N,0.450,SignalP-noTM
TcCLB.510285.80,0.109,64,0.109,14,0.122,1,0.101,0.104,N,0.450,SignalP-noTM
TcCLB.510285.90,0.358,22,0.287,22,0.394,3,0.254,0.273,N,0.500,SignalP-TM
TcCLB.510287.10,0.107,8,0.106,69,0.117,39,0.100,0.103,N,0.450,SignalP-noTM
TcCLB.510287.20,0.186,43,0.175,11,0.418,1,0.252,0.206,N,0.500,SignalP-TM
TcCLB.510287.30,0.139,24,0.197,11,0.518,1,0.325,0.248,N,0.500,SignalP-TM
TcCLB.510287.40,0.156,30,0.226,22,0.462,2,0.345,0.290,N,0.450,SignalP-noTM
TcCLB.510287.4,0.285,17,0.277,17,0.353,1,0.237,0.255,N,0.450,SignalP-noTM
TcCLB.510287.50,0.108,34,0.110,11,0.127,1,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.510287.60,0.108,37,0.136,11,0.203,1,0.152,0.145,N,0.450,SignalP-noTM
TcCLB.510289.10,0.108,58,0.111,11,0.135,1,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.510289.20,0.129,34,0.136,11,0.213,6,0.173,0.151,N,0.500,SignalP-TM
TcCLB.510289.30,0.132,33,0.120,33,0.146,12,0.108,0.114,N,0.450,SignalP-noTM
TcCLB.510289.3,0.191,43,0.167,12,0.406,3,0.245,0.198,N,0.500,SignalP-TM
TcCLB.510289.40,0.710,27,0.816,27,0.987,8,0.937,0.882,Y,0.450,SignalP-noTM
TcCLB.510289.44,0.114,58,0.106,43,0.118,26,0.095,0.100,N,0.450,SignalP-noTM
TcCLB.510289.50,0.110,55,0.105,68,0.107,61,0.096,0.100,N,0.450,SignalP-noTM
TcCLB.510289.54,0.129,51,0.144,51,0.222,42,0.131,0.137,N,0.450,SignalP-noTM
TcCLB.510289.60,0.124,41,0.117,11,0.144,1,0.115,0.116,N,0.450,SignalP-noTM
TcCLB.510289.6,0.109,53,0.107,47,0.114,44,0.096,0.101,N,0.450,SignalP-noTM
TcCLB.510289.70,0.205,34,0.187,34,0.362,31,0.168,0.177,N,0.450,SignalP-noTM
TcCLB.510289.80,0.109,16,0.106,65,0.132,5,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.510289.90,0.209,28,0.298,17,0.655,11,0.565,0.442,N,0.450,SignalP-noTM
TcCLB.510289.99,0.157,16,0.134,16,0.140,18,0.115,0.124,N,0.450,SignalP-noTM
TcCLB.510291.14,0.115,37,0.109,37,0.151,41,0.104,0.106,N,0.450,SignalP-noTM
TcCLB.510291.20,0.138,28,0.121,28,0.152,2,0.111,0.115,N,0.450,SignalP-noTM
TcCLB.510291.30,0.175,17,0.144,50,0.194,1,0.066,0.113,N,0.500,SignalP-TM
TcCLB.510291.40,0.112,60,0.108,45,0.124,28,0.102,0.105,N,0.450,SignalP-noTM
TcCLB.510291.7,0.347,39,0.188,39,0.131,13,0.102,0.141,N,0.450,SignalP-noTM
TcCLB.510293.20,0.109,24,0.106,24,0.128,14,0.104,0.105,N,0.450,SignalP-noTM
TcCLB.510293.30,0.144,23,0.146,11,0.246,1,0.154,0.151,N,0.450,SignalP-noTM
TcCLB.510293.40,0.265,20,0.229,20,0.260,12,0.193,0.209,N,0.450,SignalP-noTM
TcCLB.510293.50,0.114,70,0.108,70,0.134,50,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.510293.54,0.112,70,0.122,11,0.156,1,0.122,0.122,N,0.450,SignalP-noTM
TcCLB.510293.60,0.458,27,0.326,27,0.436,9,0.281,0.308,N,0.500,SignalP-TM
TcCLB.510293.70,0.112,44,0.105,13,0.118,9,0.108,0.107,N,0.450,SignalP-noTM
TcCLB.510293.79,0.119,27,0.204,11,0.503,4,0.370,0.270,N,0.500,SignalP-TM
TcCLB.510295.10,0.372,20,0.392,20,0.572,3,0.445,0.413,N,0.500,SignalP-TM
TcCLB.510295.15,0.461,31,0.380,31,0.639,1,0.438,0.403,N,0.500,SignalP-TM
TcCLB.510295.20,0.136,32,0.153,12,0.329,2,0.183,0.169,N,0.450,SignalP-noTM
TcCLB.510295.30,0.189,22,0.213,22,0.358,1,0.234,0.224,N,0.450,SignalP-noTM
TcCLB.510295.40,0.118,20,0.105,20,0.119,49,0.094,0.099,N,0.450,SignalP-noTM
TcCLB.510295.50,0.145,26,0.117,26,0.131,29,0.094,0.105,N,0.450,SignalP-noTM
TcCLB.510295.59,0.109,62,0.110,11,0.134,1,0.100,0.105,N,0.450,SignalP-noTM
TcCLB.510297.100,0.112,35,0.115,30,0.218,11,0.125,0.120,N,0.450,SignalP-noTM
TcCLB.510297.10,0.210,29,0.138,29,0.164,1,0.095,0.115,N,0.450,SignalP-noTM
TcCLB.510297.110,0.121,16,0.106,16,0.113,15,0.094,0.100,N,0.450,SignalP-noTM
TcCLB.510297.119,0.133,35,0.125,35,0.170,38,0.118,0.121,N,0.450,SignalP-noTM
TcCLB.510297.20,0.134,18,0.120,18,0.123,54,0.105,0.112,N,0.450,SignalP-noTM
TcCLB.510297.30,0.132,25,0.160,25,0.308,43,0.199,0.181,N,0.450,SignalP-noTM
TcCLB.510297.40,0.115,31,0.110,12,0.149,10,0.115,0.113,N,0.450,SignalP-noTM
TcCLB.510297.50,0.163,30,0.249,30,0.718,20,0.391,0.326,N,0.450,SignalP-noTM
TcCLB.510297.60,0.300,50,0.179,50,0.184,52,0.111,0.152,N,0.500,SignalP-TM
TcCLB.510297.70,0.109,47,0.110,30,0.149,10,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.510297.80,0.268,37,0.176,37,0.238,35,0.111,0.141,N,0.450,SignalP-noTM
TcCLB.510297.90,0.134,33,0.193,33,0.471,14,0.261,0.230,N,0.450,SignalP-noTM
TcCLB.510307.10,0.121,20,0.180,20,0.398,8,0.259,0.211,N,0.500,SignalP-TM
TcCLB.510307.110,0.128,64,0.118,23,0.179,10,0.127,0.123,N,0.450,SignalP-noTM
TcCLB.510307.140,0.109,33,0.119,12,0.157,3,0.129,0.124,N,0.450,SignalP-noTM
TcCLB.510307.180,0.120,26,0.184,11,0.393,1,0.222,0.204,N,0.450,SignalP-noTM
TcCLB.510307.19,0.199,60,0.143,60,0.129,1,0.100,0.120,N,0.450,SignalP-noTM
TcCLB.510307.191,0.200,21,0.161,21,0.209,3,0.122,0.140,N,0.450,SignalP-noTM
TcCLB.510307.200,0.150,18,0.161,18,0.281,14,0.185,0.174,N,0.450,SignalP-noTM
TcCLB.510307.210,0.830,27,0.862,27,0.985,14,0.908,0.887,Y,0.450,SignalP-noTM
TcCLB.510307.220,0.112,52,0.106,52,0.110,49,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.510307.230,0.150,59,0.239,59,0.562,45,0.207,0.226,N,0.500,SignalP-TM
TcCLB.510307.240,0.145,16,0.178,60,0.337,59,0.174,0.176,N,0.500,SignalP-TM
TcCLB.510307.245,0.110,17,0.119,11,0.162,1,0.112,0.115,N,0.450,SignalP-noTM
TcCLB.510307.250,0.194,68,0.190,68,0.390,50,0.167,0.181,N,0.500,SignalP-TM
TcCLB.510307.284,0.601,66,0.388,66,0.447,46,0.175,0.303,N,0.500,SignalP-TM
TcCLB.510307.320,0.193,43,0.144,43,0.174,38,0.101,0.121,N,0.450,SignalP-noTM
TcCLB.510307.330,0.168,67,0.158,29,0.412,10,0.191,0.171,N,0.500,SignalP-TM
TcCLB.510307.352,0.109,15,0.107,12,0.118,40,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.510307.60,0.109,12,0.108,51,0.114,30,0.102,0.105,N,0.450,SignalP-noTM
TcCLB.510307.77,0.118,51,0.135,51,0.308,32,0.143,0.139,N,0.450,SignalP-noTM
TcCLB.510307.94,0.141,33,0.245,13,0.686,3,0.487,0.376,N,0.450,SignalP-noTM
TcCLB.510309.10,0.188,43,0.130,43,0.187,25,0.118,0.125,N,0.500,SignalP-TM
TcCLB.510309.20,0.170,30,0.187,30,0.285,3,0.211,0.196,N,0.500,SignalP-TM
TcCLB.510309.30,0.161,17,0.182,17,0.339,7,0.220,0.203,N,0.450,SignalP-noTM
TcCLB.510309.40,0.209,35,0.173,35,0.207,5,0.149,0.160,N,0.450,SignalP-noTM
TcCLB.510309.50,0.209,35,0.173,35,0.207,5,0.149,0.160,N,0.450,SignalP-noTM
TcCLB.510309.60,0.109,57,0.103,57,0.118,54,0.095,0.099,N,0.450,SignalP-noTM
TcCLB.510309.70,0.143,32,0.137,32,0.181,6,0.139,0.138,N,0.450,SignalP-noTM
TcCLB.510311.100,0.118,42,0.120,11,0.145,2,0.127,0.124,N,0.450,SignalP-noTM
TcCLB.510311.10,0.850,33,0.881,33,0.984,21,0.914,0.899,Y,0.450,SignalP-noTM
TcCLB.510311.110,0.115,17,0.114,17,0.127,1,0.108,0.111,N,0.450,SignalP-noTM
TcCLB.510311.120,0.321,17,0.306,17,0.478,10,0.293,0.301,N,0.500,SignalP-TM
TcCLB.510311.130,0.137,34,0.126,34,0.160,31,0.118,0.122,N,0.450,SignalP-noTM
TcCLB.510311.140,0.112,64,0.108,64,0.112,56,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.510311.150,0.126,21,0.123,21,0.153,45,0.118,0.121,N,0.450,SignalP-noTM
TcCLB.510311.160,0.184,51,0.139,51,0.176,50,0.111,0.124,N,0.450,SignalP-noTM
TcCLB.510311.170,0.153,61,0.128,25,0.139,12,0.115,0.121,N,0.450,SignalP-noTM
TcCLB.510311.180,0.114,26,0.107,44,0.119,33,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.510311.190,0.117,50,0.120,25,0.207,12,0.131,0.126,N,0.450,SignalP-noTM
TcCLB.510311.199,0.195,28,0.188,11,0.444,1,0.202,0.196,N,0.450,SignalP-noTM
TcCLB.510311.20,0.109,23,0.108,59,0.130,50,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.510311.30,0.111,7,0.106,67,0.111,57,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.510311.40,0.114,31,0.113,15,0.148,3,0.117,0.115,N,0.450,SignalP-noTM
TcCLB.510311.50,0.110,40,0.107,48,0.111,44,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.510311.60,0.180,33,0.222,12,0.618,3,0.371,0.302,N,0.450,SignalP-noTM
TcCLB.510311.70,0.111,25,0.104,25,0.115,17,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.510311.80,0.598,29,0.757,29,0.989,19,0.942,0.857,Y,0.450,SignalP-noTM
TcCLB.510311.90,0.119,23,0.108,23,0.118,30,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.510313.10,0.111,46,0.135,15,0.191,11,0.163,0.150,N,0.450,SignalP-noTM
TcCLB.510313.20,0.167,59,0.148,12,0.248,4,0.166,0.158,N,0.450,SignalP-noTM
TcCLB.510315.10,0.160,32,0.129,32,0.155,3,0.109,0.118,N,0.450,SignalP-noTM
TcCLB.510315.14,0.131,16,0.112,22,0.167,21,0.103,0.108,N,0.500,SignalP-TM
TcCLB.510315.20,0.105,65,0.116,55,0.168,46,0.092,0.106,N,0.500,SignalP-TM
TcCLB.510315.30,0.139,39,0.173,11,0.313,2,0.271,0.212,N,0.500,SignalP-TM
TcCLB.510315.40,0.114,39,0.105,39,0.107,48,0.093,0.098,N,0.450,SignalP-noTM
TcCLB.510315.4,0.108,45,0.104,45,0.106,42,0.095,0.099,N,0.450,SignalP-noTM
TcCLB.510317.14,0.146,68,0.115,17,0.155,40,0.118,0.116,N,0.500,SignalP-TM
TcCLB.510317.20,0.192,20,0.386,20,0.859,3,0.767,0.591,Y,0.450,SignalP-noTM
TcCLB.510317.30,0.154,31,0.188,31,0.314,17,0.211,0.198,N,0.500,SignalP-TM
TcCLB.510317.34,0.132,38,0.115,38,0.119,24,0.100,0.107,N,0.450,SignalP-noTM
TcCLB.510317.40,0.109,52,0.107,36,0.124,48,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.510317.7,0.277,22,0.324,22,0.650,3,0.430,0.366,N,0.500,SignalP-TM
TcCLB.510319.9,0.114,39,0.108,58,0.115,36,0.100,0.103,N,0.450,SignalP-noTM
TcCLB.510321.10,0.114,23,0.106,50,0.119,42,0.101,0.103,N,0.450,SignalP-noTM
TcCLB.510321.20,0.136,32,0.137,11,0.212,1,0.145,0.141,N,0.450,SignalP-noTM
TcCLB.510323.10,0.125,44,0.113,11,0.136,1,0.114,0.113,N,0.450,SignalP-noTM
TcCLB.510323.110,0.117,21,0.145,11,0.230,2,0.172,0.160,N,0.450,SignalP-noTM
TcCLB.510323.120,0.140,24,0.121,24,0.138,1,0.107,0.114,N,0.450,SignalP-noTM
TcCLB.510323.20,0.119,24,0.111,24,0.128,22,0.102,0.106,N,0.450,SignalP-noTM
TcCLB.510323.30,0.112,59,0.112,23,0.184,11,0.116,0.114,N,0.450,SignalP-noTM
TcCLB.510323.40,0.158,31,0.134,31,0.159,1,0.120,0.126,N,0.450,SignalP-noTM
TcCLB.510323.4,0.109,61,0.106,38,0.120,29,0.106,0.106,N,0.450,SignalP-noTM
TcCLB.510323.50,0.112,38,0.108,12,0.128,12,0.114,0.111,N,0.450,SignalP-noTM
TcCLB.510323.60,0.606,31,0.191,41,0.465,2,0.113,0.159,N,0.500,SignalP-TM
TcCLB.510323.70,0.121,26,0.107,26,0.121,7,0.096,0.102,N,0.450,SignalP-noTM
TcCLB.510323.80,0.546,26,0.689,26,0.954,14,0.873,0.788,Y,0.450,SignalP-noTM
TcCLB.510323.90,0.259,50,0.111,65,0.146,2,0.053,0.088,N,0.500,SignalP-TM
TcCLB.510325.10,0.122,38,0.110,38,0.110,37,0.095,0.102,N,0.450,SignalP-noTM
TcCLB.510325.20,0.126,40,0.122,40,0.165,39,0.115,0.118,N,0.450,SignalP-noTM
TcCLB.510325.40,0.500,18,0.446,18,0.770,1,0.456,0.450,N,0.500,SignalP-TM
TcCLB.510325.45,0.112,52,0.110,11,0.125,2,0.105,0.107,N,0.450,SignalP-noTM
TcCLB.510325.50,0.121,54,0.119,54,0.132,49,0.111,0.114,N,0.450,SignalP-noTM
TcCLB.510325.60,0.110,58,0.106,58,0.112,38,0.097,0.101,N,0.450,SignalP-noTM
TcCLB.510325.69,0.123,49,0.112,49,0.120,1,0.100,0.106,N,0.450,SignalP-noTM
TcCLB.510341.10,0.126,27,0.135,27,0.262,3,0.153,0.145,N,0.450,SignalP-noTM
TcCLB.510341.4,0.329,17,0.471,17,0.816,12,0.719,0.605,Y,0.450,SignalP-noTM
TcCLB.510343.10,0.134,46,0.130,16,0.222,18,0.148,0.140,N,0.450,SignalP-noTM
TcCLB.510343.15,0.111,47,0.142,12,0.207,4,0.168,0.156,N,0.450,SignalP-noTM
TcCLB.510343.5,0.122,32,0.178,11,0.370,4,0.300,0.227,N,0.500,SignalP-TM
TcCLB.510345.20,0.110,27,0.107,27,0.119,23,0.103,0.105,N,0.450,SignalP-noTM
TcCLB.510345.30,0.238,70,0.180,70,0.260,49,0.127,0.151,N,0.450,SignalP-noTM
TcCLB.510345.40,0.259,22,0.483,22,0.971,5,0.898,0.707,Y,0.450,SignalP-noTM
TcCLB.510345.50,0.502,24,0.239,24,0.508,1,0.211,0.228,N,0.500,SignalP-TM
TcCLB.510345.9,0.133,27,0.157,11,0.299,2,0.189,0.174,N,0.450,SignalP-noTM
TcCLB.510347.10,0.120,21,0.141,21,0.295,4,0.164,0.154,N,0.450,SignalP-noTM
TcCLB.510347.20,0.239,21,0.295,21,0.568,8,0.357,0.328,N,0.450,SignalP-noTM
TcCLB.510347.29,0.120,18,0.107,18,0.122,16,0.094,0.100,N,0.450,SignalP-noTM
TcCLB.510347.40,0.115,42,0.146,12,0.220,1,0.170,0.159,N,0.450,SignalP-noTM
TcCLB.510347.50,0.627,34,0.272,34,0.205,33,0.120,0.190,N,0.450,SignalP-noTM
TcCLB.510347.5,0.117,27,0.157,11,0.299,2,0.186,0.173,N,0.450,SignalP-noTM
TcCLB.510347.60,0.148,70,0.123,70,0.155,13,0.108,0.115,N,0.450,SignalP-noTM
TcCLB.510349.10,0.246,32,0.215,32,0.383,31,0.179,0.195,N,0.450,SignalP-noTM
TcCLB.510349.20,0.139,45,0.161,19,0.302,17,0.246,0.195,N,0.500,SignalP-TM
TcCLB.510349.30,0.108,25,0.106,11,0.116,5,0.106,0.106,N,0.450,SignalP-noTM
TcCLB.510349.40,0.112,59,0.110,11,0.123,1,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.510349.50,0.133,40,0.126,25,0.188,57,0.136,0.130,N,0.500,SignalP-TM
TcCLB.510349.60,0.126,48,0.186,12,0.558,2,0.270,0.231,N,0.450,SignalP-noTM
TcCLB.510349.64,0.119,53,0.163,11,0.308,1,0.197,0.181,N,0.450,SignalP-noTM
TcCLB.510349.70,0.134,40,0.120,18,0.148,11,0.109,0.114,N,0.450,SignalP-noTM
TcCLB.510349.80,0.107,9,0.105,12,0.118,3,0.104,0.104,N,0.450,SignalP-noTM
TcCLB.510349.90,0.166,23,0.167,23,0.248,1,0.168,0.167,N,0.450,SignalP-noTM
TcCLB.510351.100,0.110,40,0.111,25,0.140,12,0.112,0.112,N,0.450,SignalP-noTM
TcCLB.510351.110,0.123,19,0.121,19,0.159,1,0.111,0.116,N,0.450,SignalP-noTM
TcCLB.510351.11,0.109,27,0.103,27,0.110,54,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.510351.120,0.129,21,0.127,21,0.181,1,0.118,0.122,N,0.450,SignalP-noTM
TcCLB.510351.130,0.349,25,0.360,25,0.620,21,0.371,0.366,N,0.450,SignalP-noTM
TcCLB.510351.140,0.122,26,0.262,13,0.671,1,0.581,0.434,N,0.450,SignalP-noTM
TcCLB.510351.150,0.115,22,0.106,47,0.124,12,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.510351.20,0.109,27,0.103,27,0.110,54,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.510351.31,0.109,27,0.103,27,0.110,54,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.510351.40,0.307,32,0.177,11,0.468,2,0.285,0.220,N,0.500,SignalP-TM
TcCLB.510351.50,0.109,29,0.107,35,0.114,21,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.510351.60,0.110,38,0.106,13,0.146,3,0.106,0.106,N,0.450,SignalP-noTM
TcCLB.510351.70,0.110,31,0.109,55,0.132,44,0.106,0.107,N,0.450,SignalP-noTM
TcCLB.510351.80,0.150,34,0.119,34,0.139,33,0.095,0.106,N,0.450,SignalP-noTM
TcCLB.510351.90,0.153,26,0.203,14,0.436,1,0.318,0.265,N,0.450,SignalP-noTM
TcCLB.510353.10,0.137,26,0.118,26,0.117,13,0.101,0.109,N,0.450,SignalP-noTM
TcCLB.510353.20,0.181,28,0.131,28,0.120,8,0.096,0.112,N,0.450,SignalP-noTM
TcCLB.510353.30,0.110,53,0.115,53,0.140,8,0.112,0.113,N,0.450,SignalP-noTM
TcCLB.510365.10,0.139,62,0.165,59,0.359,45,0.145,0.157,N,0.500,SignalP-TM
TcCLB.510367.10,0.410,46,0.258,46,0.414,18,0.242,0.252,N,0.500,SignalP-TM
TcCLB.510367.20,0.111,19,0.106,49,0.112,35,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.510369.10,0.588,24,0.757,24,0.995,6,0.975,0.875,Y,0.450,SignalP-noTM
TcCLB.510371.100,0.697,27,0.787,27,0.991,6,0.902,0.849,Y,0.450,SignalP-noTM
TcCLB.510371.10,0.555,28,0.726,28,0.991,8,0.953,0.848,Y,0.450,SignalP-noTM
TcCLB.510371.110,0.766,25,0.856,25,0.992,6,0.957,0.910,Y,0.450,SignalP-noTM
TcCLB.510371.120,0.422,25,0.640,25,0.992,7,0.970,0.818,Y,0.450,SignalP-noTM
TcCLB.510371.130,0.820,25,0.880,25,0.992,6,0.948,0.917,Y,0.450,SignalP-noTM
TcCLB.510371.141,0.218,22,0.347,21,0.812,11,0.582,0.441,N,0.500,SignalP-TM
TcCLB.510371.30,0.192,66,0.143,66,0.128,49,0.100,0.119,N,0.450,SignalP-noTM
TcCLB.510371.35,0.295,17,0.185,17,0.380,36,0.114,0.146,N,0.450,SignalP-noTM
TcCLB.510371.40,0.132,20,0.117,20,0.124,24,0.105,0.110,N,0.450,SignalP-noTM
TcCLB.510371.50,0.481,25,0.678,25,0.990,6,0.955,0.827,Y,0.450,SignalP-noTM
TcCLB.510371.5,0.115,63,0.118,58,0.181,42,0.113,0.115,N,0.450,SignalP-noTM
TcCLB.510371.61,0.607,22,0.461,22,0.893,1,0.488,0.472,N,0.500,SignalP-TM
TcCLB.510371.70,0.619,24,0.778,24,0.995,6,0.976,0.885,Y,0.450,SignalP-noTM
TcCLB.510371.80,0.730,34,0.618,29,0.796,11,0.675,0.641,Y,0.500,SignalP-TM
TcCLB.510371.90,0.247,65,0.269,65,0.438,45,0.187,0.236,N,0.500,SignalP-TM
TcCLB.510373.100,0.116,28,0.197,26,0.407,11,0.343,0.255,N,0.500,SignalP-TM
TcCLB.510373.10,0.638,28,0.737,28,0.988,5,0.873,0.810,Y,0.450,SignalP-noTM
TcCLB.510373.110,0.206,26,0.394,26,0.964,12,0.770,0.597,Y,0.450,SignalP-noTM
TcCLB.510373.119,0.110,25,0.112,42,0.132,21,0.106,0.109,N,0.450,SignalP-noTM
TcCLB.510373.20,0.250,34,0.206,14,0.541,11,0.401,0.284,N,0.500,SignalP-TM
TcCLB.510373.30,0.843,24,0.897,24,0.990,4,0.955,0.929,Y,0.450,SignalP-noTM
TcCLB.510373.40,0.122,28,0.141,12,0.225,47,0.152,0.147,N,0.450,SignalP-noTM
TcCLB.510373.50,0.633,33,0.577,33,0.766,10,0.554,0.568,Y,0.500,SignalP-TM
TcCLB.510373.60,0.428,29,0.601,29,0.987,6,0.871,0.747,Y,0.450,SignalP-noTM
TcCLB.510373.70,0.881,24,0.906,24,0.990,6,0.933,0.921,Y,0.450,SignalP-noTM
TcCLB.510373.80,0.389,30,0.395,30,0.840,4,0.478,0.440,N,0.450,SignalP-noTM
TcCLB.510373.90,0.426,25,0.634,25,0.988,6,0.945,0.802,Y,0.450,SignalP-noTM
TcCLB.510375.10,0.672,28,0.760,28,0.988,7,0.879,0.824,Y,0.450,SignalP-noTM
TcCLB.510375.20,0.220,18,0.176,18,0.194,49,0.144,0.159,N,0.450,SignalP-noTM
TcCLB.510375.30,0.240,47,0.305,47,0.787,38,0.264,0.283,N,0.450,SignalP-noTM
TcCLB.510375.40,0.109,60,0.111,31,0.131,20,0.107,0.109,N,0.450,SignalP-noTM
TcCLB.510375.5,0.159,36,0.158,18,0.230,1,0.150,0.154,N,0.450,SignalP-noTM
TcCLB.510377.100,0.307,25,0.543,25,0.990,7,0.959,0.767,Y,0.450,SignalP-noTM
TcCLB.510377.10,0.325,64,0.352,64,0.505,59,0.211,0.296,N,0.500,SignalP-TM
TcCLB.510377.110,0.388,24,0.603,24,0.992,15,0.937,0.783,Y,0.450,SignalP-noTM
TcCLB.510377.120,0.397,47,0.443,47,0.696,38,0.376,0.416,N,0.500,SignalP-TM
TcCLB.510377.134,0.649,26,0.772,26,0.986,14,0.922,0.853,Y,0.450,SignalP-noTM
TcCLB.510377.150,0.635,23,0.782,23,0.993,6,0.963,0.880,Y,0.450,SignalP-noTM
TcCLB.510377.190,0.820,24,0.886,24,0.993,5,0.959,0.926,Y,0.450,SignalP-noTM
TcCLB.510377.200,0.319,25,0.540,25,0.986,6,0.920,0.745,Y,0.450,SignalP-noTM
TcCLB.510377.210,0.239,65,0.203,65,0.323,42,0.140,0.178,N,0.500,SignalP-TM
TcCLB.510377.220,0.439,28,0.645,26,0.993,8,0.969,0.820,Y,0.450,SignalP-noTM
TcCLB.510377.250,0.747,24,0.842,24,0.992,5,0.951,0.901,Y,0.450,SignalP-noTM
TcCLB.510377.260,0.415,29,0.604,29,0.993,14,0.899,0.763,Y,0.450,SignalP-noTM
TcCLB.510377.270,0.219,24,0.345,24,0.719,9,0.571,0.436,N,0.500,SignalP-TM
TcCLB.510377.300,0.347,66,0.224,66,0.377,43,0.149,0.194,N,0.500,SignalP-TM
TcCLB.510377.30,0.722,28,0.789,28,0.988,7,0.883,0.840,Y,0.450,SignalP-noTM
TcCLB.510377.310,0.346,27,0.541,27,0.987,6,0.866,0.716,Y,0.450,SignalP-noTM
TcCLB.510377.330,0.175,64,0.225,64,0.515,44,0.187,0.210,N,0.500,SignalP-TM
TcCLB.510377.340,0.205,56,0.164,56,0.167,34,0.117,0.139,N,0.450,SignalP-noTM
TcCLB.510377.350,0.759,28,0.807,28,0.987,7,0.880,0.846,Y,0.450,SignalP-noTM
TcCLB.510377.370,0.821,24,0.886,24,0.988,5,0.956,0.924,Y,0.450,SignalP-noTM
TcCLB.510377.390,0.434,26,0.635,26,0.989,7,0.934,0.796,Y,0.450,SignalP-noTM
TcCLB.510377.400,0.819,25,0.881,25,0.990,6,0.949,0.918,Y,0.450,SignalP-noTM
TcCLB.510377.405,0.107,58,0.140,16,0.290,9,0.183,0.157,N,0.500,SignalP-TM
TcCLB.510377.410,0.686,24,0.817,24,0.994,6,0.973,0.901,Y,0.450,SignalP-noTM
