gene_id,fdr
TcCLB.508831.30,0.252 
TcCLB.508831.40,0.252 
TcCLB.509979.140,0.252 
TcCLB.509979.281,0.252 
TcCLB.511585.200,0.252 
TcCLB.511803.70,0.252 
TcCLB.509197.50,0.288 
TcCLB.509979.187,0.288 
TcCLB.511577.104,0.288 
TcCLB.504053.10,0.323 
TcCLB.506465.10,0.323 
TcCLB.506929.54,0.323 
TcCLB.511211.200,0.323 
TcCLB.511577.188,0.323 
TcCLB.511577.4,0.323 
TcCLB.511801.20,0.323 
TcCLB.418613.20,0.360 
TcCLB.505965.50,0.360 
TcCLB.506467.20,0.360 
TcCLB.506893.50,0.360 
TcCLB.509979.150,0.360 
TcCLB.510565.130,0.360 
TcCLB.511585.269,0.360 
TcCLB.418069.10,0.394 
TcCLB.506465.30,0.394 
TcCLB.506467.29,0.394 
TcCLB.506895.30,0.394 
TcCLB.506937.30,0.394 
TcCLB.507527.10,0.394 
TcCLB.507939.40,0.394 
TcCLB.508831.180,0.394 
TcCLB.509979.290,0.394 
TcCLB.510565.141,0.394 
TcCLB.511805.20,0.394 
TcCLB.503409.10,0.428 
TcCLB.505965.80,0.428 
TcCLB.506829.20,0.428 
TcCLB.506893.60,0.428 
TcCLB.506931.30,0.428 
TcCLB.508347.60,0.428 
TcCLB.508829.9,0.428 
TcCLB.508831.70,0.428 
TcCLB.509205.30,0.428 
TcCLB.509979.330,0.428 
TcCLB.510561.60,0.428 
TcCLB.511211.80,0.428 
TcCLB.511803.10,0.428 
TcCLB.506933.107,0.463 
TcCLB.506933.40,0.463 
TcCLB.508831.190,0.463 
TcCLB.509197.39,0.463 
TcCLB.509205.120,0.463 
TcCLB.509205.50,0.463 
TcCLB.510557.30,0.463 
TcCLB.510565.50,0.463 
TcCLB.511801.10,0.463 
TcCLB.506025.50,0.493 
TcCLB.506893.25,0.493 
TcCLB.507939.70,0.493 
TcCLB.508831.250,0.493 
TcCLB.510557.76,0.493 
TcCLB.511199.9,0.493 
TcCLB.511211.10,0.493 
TcCLB.511577.40,0.493 
TcCLB.511585.70,0.493 
TcCLB.511803.30,0.493 
TcCLB.507527.35,0.522 
TcCLB.508347.140,0.522 
TcCLB.508347.159,0.522 
TcCLB.509203.10,0.522 
TcCLB.509979.261,0.522 
TcCLB.510565.110,0.522 
TcCLB.510565.179,0.522 
TcCLB.511211.170,0.522 
TcCLB.511213.89,0.522 
TcCLB.511803.50,0.522 
TcCLB.503755.50,0.548 
TcCLB.503801.79,0.548 
TcCLB.506465.40,0.548 
TcCLB.506465.5,0.548 
TcCLB.506895.50,0.548 
TcCLB.506929.20,0.548 
TcCLB.506931.70,0.548 
TcCLB.510565.170,0.548 
TcCLB.511211.160,0.548 
TcCLB.511211.40,0.548 
TcCLB.504041.20,0.575 
TcCLB.506025.10,0.575 
TcCLB.506465.14,0.575 
TcCLB.506895.10,0.575 
TcCLB.507075.40,0.575 
TcCLB.508831.80,0.575 
TcCLB.509197.10,0.575 
TcCLB.510565.120,0.575 
TcCLB.511577.10,0.575 
TcCLB.511577.100,0.575 
TcCLB.511577.180,0.575 
TcCLB.511585.130,0.575 
TcCLB.511585.260,0.575 
TcCLB.511805.29,0.575 
TcCLB.506465.20,0.604 
TcCLB.506829.110,0.604 
TcCLB.506893.70,0.604 
TcCLB.506933.50,0.604 
TcCLB.506933.89,0.604 
TcCLB.507429.6,0.604 
TcCLB.508831.120,0.604 
TcCLB.508835.30,0.604 
TcCLB.509205.90,0.604 
TcCLB.509979.365,0.604 
TcCLB.509979.90,0.604 
TcCLB.509979.95,0.604 
TcCLB.510565.30,0.604 
TcCLB.511211.220,0.604 
TcCLB.456097.10,0.627 
TcCLB.503755.30,0.627 
TcCLB.504075.6,0.627 
TcCLB.504423.20,0.627 
TcCLB.505965.92,0.627 
TcCLB.506025.14,0.627 
TcCLB.506829.5,0.627 
TcCLB.506829.60,0.627 
TcCLB.506895.60,0.627 
TcCLB.507699.210,0.627 
TcCLB.509201.15,0.627 
TcCLB.509205.100,0.627 
TcCLB.509205.110,0.627 
TcCLB.511211.90,0.627 
TcCLB.511585.320,0.627 
TcCLB.511805.10,0.627 
TcCLB.511805.15,0.627 
TcCLB.503409.20,0.652 
TcCLB.503881.10,0.652 
TcCLB.506937.20,0.652 
TcCLB.508347.20,0.652 
TcCLB.509979.249,0.652 
TcCLB.511211.120,0.652 
TcCLB.511211.130,0.652 
TcCLB.511211.235,0.652 
TcCLB.511801.14,0.652 
TcCLB.503753.20,0.675 
TcCLB.503755.60,0.675 
TcCLB.503881.20,0.675 
TcCLB.504075.10,0.675 
TcCLB.505965.10,0.675 
TcCLB.506829.100,0.675 
TcCLB.506933.24,0.675 
TcCLB.506933.43,0.675 
TcCLB.506937.10,0.675 
TcCLB.507077.40,0.675 
TcCLB.507077.60,0.675 
TcCLB.507429.65,0.675 
TcCLB.508347.150,0.675 
TcCLB.508813.40,0.675 
TcCLB.509199.24,0.675 
TcCLB.511213.70,0.675 
TcCLB.511577.44,0.675 
TcCLB.511583.20,0.675 
TcCLB.511801.44,0.675 
TcCLB.503881.30,0.698 
TcCLB.505965.60,0.698 
TcCLB.506465.50,0.698 
TcCLB.506467.50,0.698 
TcCLB.507527.40,0.698 
TcCLB.508813.80,0.698 
TcCLB.509199.10,0.698 
TcCLB.509979.20,0.698 
TcCLB.509979.30,0.698 
TcCLB.509979.70,0.698 
TcCLB.511211.20,0.698 
TcCLB.511581.20,0.698 
TcCLB.511585.210,0.698 
TcCLB.506929.10,0.720 
TcCLB.506933.10,0.720 
TcCLB.508813.50,0.720 
TcCLB.509205.20,0.720 
TcCLB.509979.230,0.720 
TcCLB.511581.10,0.720 
TcCLB.511585.110,0.720 
TcCLB.504073.20,0.741 
TcCLB.505965.86,0.741 
TcCLB.506025.70,0.741 
TcCLB.506467.14,0.741 
TcCLB.506893.80,0.741 
TcCLB.507077.50,0.741 
TcCLB.507527.50,0.741 
TcCLB.508347.130,0.741 
TcCLB.508347.90,0.741 
TcCLB.509197.20,0.741 
TcCLB.509203.40,0.741 
TcCLB.510557.65,0.741 
TcCLB.510565.40,0.741 
TcCLB.511211.140,0.741 
TcCLB.511211.230,0.741 
TcCLB.511585.190,0.741 
TcCLB.511585.280,0.741 
TcCLB.511585.80,0.741 
TcCLB.511801.60,0.741 
TcCLB.503753.10,0.756 
TcCLB.506467.4,0.756 
TcCLB.506829.39,0.756 
TcCLB.506933.20,0.756 
TcCLB.509979.14,0.756 
TcCLB.509979.379,0.756 
TcCLB.510555.41,0.756 
TcCLB.511211.180,0.756 
TcCLB.511577.120,0.756 
TcCLB.511585.160,0.756 
TcCLB.511801.34,0.756 
TcCLB.511801.40,0.756 
TcCLB.511801.50,0.756 
TcCLB.462617.10,0.773 
TcCLB.504421.19,0.773 
TcCLB.504423.30,0.773 
TcCLB.506893.90,0.773 
TcCLB.506931.40,0.773 
TcCLB.506933.46,0.773 
TcCLB.507429.24,0.773 
TcCLB.507939.50,0.773 
TcCLB.508347.110,0.773 
TcCLB.510565.100,0.773 
TcCLB.511211.100,0.773 
TcCLB.511577.19,0.773 
TcCLB.441241.10,0.789 
TcCLB.458153.10,0.789 
TcCLB.504041.4,0.789 
TcCLB.505965.70,0.789 
TcCLB.508345.9,0.789 
TcCLB.508831.100,0.789 
TcCLB.508831.66,0.789 
TcCLB.509197.30,0.789 
TcCLB.509205.10,0.789 
TcCLB.510565.11,0.789 
TcCLB.511577.83,0.789 
TcCLB.511585.120,0.789 
TcCLB.511585.50,0.789 
TcCLB.503881.39,0.807 
TcCLB.509203.60,0.807 
TcCLB.510565.160,0.807 
TcCLB.511211.110,0.807 
TcCLB.511211.210,0.807 
TcCLB.511577.30,0.807 
TcCLB.511577.80,0.807 
TcCLB.511585.20,0.807 
TcCLB.511585.60,0.807 
TcCLB.405179.10,0.824 
TcCLB.506025.60,0.824 
TcCLB.506933.30,0.824 
TcCLB.508831.90,0.824 
TcCLB.508833.10,0.824 
TcCLB.509203.14,0.824 
TcCLB.510565.125,0.824 
TcCLB.511577.130,0.824 
TcCLB.511583.40,0.824 
TcCLB.511585.125,0.824 
TcCLB.511585.310,0.824 
TcCLB.503407.10,0.840 
TcCLB.504041.10,0.840 
TcCLB.504041.29,0.840 
TcCLB.504075.3,0.840 
TcCLB.506933.98,0.840 
TcCLB.507701.4,0.840 
TcCLB.508831.150,0.840 
TcCLB.511213.81,0.840 
TcCLB.511577.90,0.840 
TcCLB.511579.9,0.840 
TcCLB.511585.140,0.840 
TcCLB.511585.170,0.840 
TcCLB.511585.180,0.840 
TcCLB.511585.30,0.840 
TcCLB.506025.40,0.855 
TcCLB.508347.24,0.855 
TcCLB.508831.110,0.855 
TcCLB.508831.20,0.855 
TcCLB.509203.79,0.855 
TcCLB.511199.20,0.855 
TcCLB.511201.58,0.855 
TcCLB.511583.30,0.855 
TcCLB.504423.15,0.867 
TcCLB.507939.14,0.867 
TcCLB.508347.40,0.867 
TcCLB.510555.21,0.867 
TcCLB.511211.60,0.867 
TcCLB.511577.86,0.867 
TcCLB.503755.20,0.879 
TcCLB.506829.50,0.879 
TcCLB.506929.60,0.879 
TcCLB.507077.30,0.879 
TcCLB.508347.120,0.879 
TcCLB.508347.70,0.879 
TcCLB.508813.70,0.879 
TcCLB.511211.49,0.879 
TcCLB.511801.4,0.879 
TcCLB.505965.30,0.890 
TcCLB.507527.4,0.890 
TcCLB.509199.40,0.890 
TcCLB.509201.10,0.890 
TcCLB.509203.30,0.890 
TcCLB.509979.110,0.890 
TcCLB.511577.140,0.890 
TcCLB.511803.20,0.890 
TcCLB.433273.10,0.899 
TcCLB.503801.70,0.899 
TcCLB.505965.20,0.899 
TcCLB.506931.60,0.899 
TcCLB.506931.80,0.899 
TcCLB.506933.70,0.899 
TcCLB.506937.40,0.899 
TcCLB.509201.20,0.899 
TcCLB.509203.50,0.899 
TcCLB.509979.119,0.899 
TcCLB.511803.80,0.899 
TcCLB.503881.4,0.909 
TcCLB.504073.30,0.909 
TcCLB.506929.50,0.909 
TcCLB.508813.30,0.909 
TcCLB.508831.10,0.909 
TcCLB.511577.160,0.909 
TcCLB.506829.71,0.919 
TcCLB.506931.10,0.919 
TcCLB.507429.60,0.919 
TcCLB.508347.100,0.919 
TcCLB.508831.4,0.919 
TcCLB.509205.60,0.919 
TcCLB.509205.70,0.919 
TcCLB.509979.100,0.919 
TcCLB.510557.40,0.919 
TcCLB.510565.70,0.919 
TcCLB.506829.80,0.927 
TcCLB.506895.40,0.927 
TcCLB.506929.30,0.927 
TcCLB.506931.4,0.927 
TcCLB.508831.63,0.927 
TcCLB.510565.20,0.927 
TcCLB.511577.60,0.927 
TcCLB.511585.150,0.927 
TcCLB.511799.9,0.927 
TcCLB.508347.10,0.937 
TcCLB.508835.10,0.937 
TcCLB.509979.60,0.937 
TcCLB.511583.10,0.937 
TcCLB.511585.90,0.937 
TcCLB.511803.60,0.937 
TcCLB.463673.9,0.942 
TcCLB.503755.54,0.942 
TcCLB.508831.140,0.942 
TcCLB.511585.220,0.942 
TcCLB.509979.40,0.948 
TcCLB.503881.50,0.954 
TcCLB.506895.80,0.954 
TcCLB.510561.14,0.954 
TcCLB.511211.104,0.954 
TcCLB.511801.30,0.954 
TcCLB.511803.40,0.954 
TcCLB.503407.20,0.960 
TcCLB.506829.90,0.960 
TcCLB.507077.20,0.960 
TcCLB.506893.40,0.964 
TcCLB.507527.20,0.964 
TcCLB.511577.70,0.964 
TcCLB.509979.10,0.972 
TcCLB.504423.10,0.980 
TcCLB.506931.64,0.980 
TcCLB.508347.30,0.980 
TcCLB.511577.150,0.983 
TcCLB.506025.4,0.985 
TcCLB.504073.10,0.986 
TcCLB.507939.30,0.986 
TcCLB.508831.60,0.989 
TcCLB.509203.20,0.993 
TcCLB.511577.50,0.993 
TcCLB.511803.15,0.993 
TcCLB.506829.10,0.994 
TcCLB.506829.30,0.994 
TcCLB.506893.100,0.997 
TcCLB.511577.144,0.997 
TcCLB.504769.20,0.000 
TcCLB.507145.60,0.000 
TcCLB.507145.79,0.000 
TcCLB.507145.88,0.000 
TcCLB.507479.20,0.000 
TcCLB.507803.10,0.000 
TcCLB.508201.30,0.000 
TcCLB.508201.40,0.000 
TcCLB.508375.10,0.000 
TcCLB.509973.10,0.000 
TcCLB.509973.25,0.000 
TcCLB.509973.70,0.000 
TcCLB.509975.30,0.000 
TcCLB.509977.30,0.000 
TcCLB.509977.40,0.000 
TcCLB.509977.80,0.000 
TcCLB.511875.80,0.000 
TcCLB.511875.9,0.000 
TcCLB.511877.10,0.000 
TcCLB.511877.20,0.000 
TcCLB.503955.40,0.001 
TcCLB.507479.70,0.001 
TcCLB.508375.20,0.001 
TcCLB.509777.30,0.001 
TcCLB.510175.30,0.001 
TcCLB.511871.150,0.001 
TcCLB.511873.10,0.001 
TcCLB.504769.140,0.002 
TcCLB.507145.84,0.002 
TcCLB.508375.80,0.002 
TcCLB.510175.110,0.002 
TcCLB.504769.10,0.003 
TcCLB.507145.98,0.003 
TcCLB.507477.5,0.003 
TcCLB.509975.41,0.004 
TcCLB.504769.150,0.005 
TcCLB.511871.120,0.005 
TcCLB.504769.100,0.006 
TcCLB.509973.80,0.006 
TcCLB.509977.90,0.006 
TcCLB.507809.110,0.008 
TcCLB.505063.30,0.012 
TcCLB.509777.140,0.021 
TcCLB.511867.60,0.021 
TcCLB.511875.70,0.021 
TcCLB.507145.70,0.043 
TcCLB.507445.9,0.043 
TcCLB.511877.15,0.043 
TcCLB.508371.10,0.050 
TcCLB.511055.10,0.050 
TcCLB.507811.90,0.060 
TcCLB.509231.5,0.060 
TcCLB.511875.29,0.060 
TcCLB.504769.5,0.074 
TcCLB.506715.50,0.074 
TcCLB.509451.24,0.074 
TcCLB.511875.25,0.091 
TcCLB.511875.5,0.091 
TcCLB.463155.10,0.109 
TcCLB.504769.190,0.109 
TcCLB.504769.41,0.109 
TcCLB.505555.10,0.109 
TcCLB.506947.20,0.109 
TcCLB.508379.10,0.109 
TcCLB.511873.41,0.109 
TcCLB.506739.50,0.129 
TcCLB.509777.70,0.129 
TcCLB.511867.140,0.129 
TcCLB.506739.60,0.154 
TcCLB.507809.70,0.154 
TcCLB.509231.10,0.154 
TcCLB.511871.10,0.154 
TcCLB.511875.20,0.154 
TcCLB.503531.40,0.182 
TcCLB.505555.30,0.182 
TcCLB.503953.14,0.216 
TcCLB.507479.29,0.216 
TcCLB.507809.150,0.216 
TcCLB.507811.120,0.216 
TcCLB.508201.20,0.216 
TcCLB.510603.90,0.216 
TcCLB.506607.10,0.252 
TcCLB.508375.50,0.252 
TcCLB.503529.20,0.288 
TcCLB.503953.10,0.288 
TcCLB.510173.60,0.288 
TcCLB.503619.29,0.323 
TcCLB.506739.90,0.323 
TcCLB.509777.40,0.323 
TcCLB.511867.160,0.323 
TcCLB.506713.24,0.360 
TcCLB.506715.59,0.360 
TcCLB.506739.190,0.360 
TcCLB.507445.50,0.360 
TcCLB.507809.100,0.360 
TcCLB.509233.230,0.360 
TcCLB.509777.60,0.360 
TcCLB.509779.30,0.360 
TcCLB.510349.20,0.360 
TcCLB.508373.29,0.394 
TcCLB.508375.5,0.394 
TcCLB.509451.50,0.394 
TcCLB.509451.70,0.394 
TcCLB.510601.10,0.394 
TcCLB.510603.80,0.394 
TcCLB.511871.170,0.394 
TcCLB.503619.20,0.428 
TcCLB.503777.10,0.428 
TcCLB.507809.80,0.428 
TcCLB.507811.107,0.428 
TcCLB.509233.170,0.428 
TcCLB.509777.100,0.428 
TcCLB.509779.50,0.428 
TcCLB.509779.60,0.428 
TcCLB.509977.15,0.428 
TcCLB.510175.200,0.428 
TcCLB.510345.50,0.428 
TcCLB.510349.10,0.428 
TcCLB.510349.70,0.428 
TcCLB.510603.100,0.428 
TcCLB.510603.130,0.428 
TcCLB.510603.150,0.428 
TcCLB.511055.20,0.428 
TcCLB.404001.20,0.463 
TcCLB.479379.9,0.463 
TcCLB.503777.4,0.463 
TcCLB.503953.59,0.463 
TcCLB.503955.50,0.463 
TcCLB.506713.30,0.463 
TcCLB.506715.10,0.463 
TcCLB.510175.90,0.463 
TcCLB.510347.20,0.463 
TcCLB.510349.80,0.463 
TcCLB.510603.110,0.463 
TcCLB.463155.20,0.493 
TcCLB.503955.110,0.493 
TcCLB.506715.40,0.493 
TcCLB.507477.20,0.493 
TcCLB.507479.51,0.493 
TcCLB.507809.14,0.493 
TcCLB.509233.220,0.493 
TcCLB.509779.20,0.493 
TcCLB.510175.160,0.493 
TcCLB.510349.60,0.493 
TcCLB.511871.40,0.493 
TcCLB.511873.30,0.493 
TcCLB.506739.130,0.522 
TcCLB.506739.200,0.522 
TcCLB.509233.150,0.522 
TcCLB.509775.40,0.522 
TcCLB.510175.170,0.522 
TcCLB.510347.50,0.522 
TcCLB.510349.64,0.522 
TcCLB.511867.20,0.522 
TcCLB.503619.25,0.548 
TcCLB.503619.39,0.548 
TcCLB.507809.39,0.548 
TcCLB.508095.20,0.548 
TcCLB.509231.30,0.548 
TcCLB.509233.160,0.548 
TcCLB.509975.15,0.548 
TcCLB.414517.9,0.575 
TcCLB.506713.10,0.575 
TcCLB.506739.170,0.575 
TcCLB.507143.90,0.575 
TcCLB.507445.30,0.575 
TcCLB.508373.20,0.575 
TcCLB.509773.9,0.575 
TcCLB.510175.60,0.575 
TcCLB.510603.119,0.575 
TcCLB.511871.80,0.575 
TcCLB.506947.40,0.604 
TcCLB.507803.30,0.604 
TcCLB.509233.20,0.604 
TcCLB.509233.239,0.604 
TcCLB.509973.55,0.604 
TcCLB.510175.150,0.604 
TcCLB.510601.30,0.604 
TcCLB.510601.40,0.604 
TcCLB.510603.40,0.604 
TcCLB.511055.50,0.604 
TcCLB.511867.170,0.604 
TcCLB.511875.123,0.604 
TcCLB.511875.64,0.604 
TcCLB.511877.30,0.604 
TcCLB.503813.10,0.627 
TcCLB.507145.31,0.627 
TcCLB.507477.10,0.627 
TcCLB.507813.10,0.627 
TcCLB.508375.30,0.627 
TcCLB.509233.190,0.627 
TcCLB.510349.40,0.627 
TcCLB.511055.40,0.627 
TcCLB.404843.20,0.652 
TcCLB.506463.10,0.652 
TcCLB.506713.14,0.652 
TcCLB.506715.30,0.652 
TcCLB.507143.50,0.652 
TcCLB.507811.50,0.652 
TcCLB.508379.20,0.652 
TcCLB.509777.10,0.652 
TcCLB.509779.10,0.652 
TcCLB.510345.9,0.652 
TcCLB.510347.10,0.652 
TcCLB.510349.90,0.652 
TcCLB.511871.110,0.652 
TcCLB.404711.10,0.675 
TcCLB.474341.9,0.675 
TcCLB.503955.10,0.675 
TcCLB.504769.70,0.675 
TcCLB.504769.80,0.675 
TcCLB.506739.140,0.675 
TcCLB.506739.160,0.675 
TcCLB.507143.30,0.675 
TcCLB.507475.30,0.675 
TcCLB.507811.30,0.675 
TcCLB.509777.21,0.675 
TcCLB.509777.80,0.675 
TcCLB.510175.140,0.675 
TcCLB.510343.10,0.675 
TcCLB.510347.40,0.675 
TcCLB.511867.209,0.675 
TcCLB.511867.50,0.675 
TcCLB.503955.80,0.698 
TcCLB.503955.89,0.698 
TcCLB.505229.5,0.698 
TcCLB.506739.110,0.698 
TcCLB.506739.180,0.698 
TcCLB.506947.10,0.698 
TcCLB.507143.20,0.698 
TcCLB.507143.60,0.698 
TcCLB.507805.9,0.698 
TcCLB.507809.160,0.698 
TcCLB.508373.10,0.698 
TcCLB.509233.180,0.698 
TcCLB.509233.80,0.698 
TcCLB.509465.10,0.698 
TcCLB.510603.10,0.698 
TcCLB.510605.10,0.698 
TcCLB.511867.130,0.698 
TcCLB.511867.150,0.698 
TcCLB.511867.70,0.698 
TcCLB.511875.40,0.698 
TcCLB.511875.50,0.698 
TcCLB.404843.10,0.720 
TcCLB.504769.170,0.720 
TcCLB.506713.80,0.720 
TcCLB.506715.20,0.720 
TcCLB.507807.20,0.720 
TcCLB.507809.90,0.720 
TcCLB.508375.70,0.720 
TcCLB.509231.20,0.720 
TcCLB.509775.9,0.720 
TcCLB.510173.130,0.720 
TcCLB.510173.90,0.720 
TcCLB.510175.10,0.720 
TcCLB.510345.40,0.720 
TcCLB.510603.140,0.720 
TcCLB.506947.80,0.741 
TcCLB.507445.20,0.741 
TcCLB.508375.60,0.741 
TcCLB.509231.26,0.741 
TcCLB.509233.40,0.741 
TcCLB.509453.4,0.741 
TcCLB.510343.15,0.741 
TcCLB.511867.110,0.741 
TcCLB.511867.30,0.741 
TcCLB.503531.30,0.756 
TcCLB.506713.40,0.756 
TcCLB.506713.70,0.756 
TcCLB.507809.50,0.756 
TcCLB.509233.60,0.756 
TcCLB.509777.130,0.756 
TcCLB.510601.20,0.756 
TcCLB.511867.100,0.756 
TcCLB.511875.110,0.756 
TcCLB.404001.10,0.773 
TcCLB.503953.40,0.773 
TcCLB.507143.70,0.773 
TcCLB.507803.49,0.773 
TcCLB.508379.29,0.773 
TcCLB.510173.20,0.773 
TcCLB.510173.50,0.773 
TcCLB.510175.125,0.773 
TcCLB.510347.60,0.773 
TcCLB.511867.190,0.773 
TcCLB.511869.9,0.773 
TcCLB.503619.10,0.789 
TcCLB.503813.30,0.789 
TcCLB.503955.100,0.789 
TcCLB.503955.70,0.789 
TcCLB.505555.20,0.789 
TcCLB.506739.99,0.789 
TcCLB.507809.119,0.789 
TcCLB.507809.140,0.789 
TcCLB.507809.170,0.789 
TcCLB.507809.60,0.789 
TcCLB.507809.74,0.789 
TcCLB.509279.10,0.789 
TcCLB.509973.40,0.789 
TcCLB.510173.120,0.789 
TcCLB.511867.120,0.789 
TcCLB.503777.19,0.807 
TcCLB.503953.20,0.807 
TcCLB.503955.20,0.807 
TcCLB.506739.150,0.807 
TcCLB.506947.90,0.807 
TcCLB.507143.40,0.807 
TcCLB.507143.80,0.807 
TcCLB.507811.100,0.807 
TcCLB.507811.60,0.807 
TcCLB.508093.39,0.807 
TcCLB.509233.120,0.807 
TcCLB.509233.210,0.807 
TcCLB.509779.4,0.807 
TcCLB.511055.60,0.807 
TcCLB.511867.180,0.807 
TcCLB.511867.90,0.807 
TcCLB.511871.4,0.807 
TcCLB.511871.90,0.807 
TcCLB.503529.10,0.824 
TcCLB.503531.49,0.824 
TcCLB.505555.50,0.824 
TcCLB.507143.10,0.824 
TcCLB.507805.20,0.824 
TcCLB.507807.30,0.824 
TcCLB.509231.39,0.824 
TcCLB.510173.30,0.824 
TcCLB.510345.20,0.824 
TcCLB.510349.50,0.824 
TcCLB.503955.55,0.840 
TcCLB.505555.40,0.840 
TcCLB.506713.20,0.840 
TcCLB.506739.10,0.840 
TcCLB.507809.130,0.840 
TcCLB.507811.44,0.840 
TcCLB.508093.29,0.840 
TcCLB.510173.110,0.840 
TcCLB.510347.29,0.840 
TcCLB.510603.60,0.840 
TcCLB.511871.130,0.840 
TcCLB.504769.160,0.855 
TcCLB.507811.20,0.855 
TcCLB.509775.20,0.855 
TcCLB.509775.30,0.855 
TcCLB.509977.61,0.855 
TcCLB.510343.5,0.855 
TcCLB.511871.30,0.855 
TcCLB.511873.20,0.855 
TcCLB.504769.60,0.867 
TcCLB.506739.70,0.867 
TcCLB.508375.89,0.867 
TcCLB.510173.40,0.867 
TcCLB.510341.4,0.867 
TcCLB.511867.40,0.867 
TcCLB.404001.4,0.879 
TcCLB.433673.10,0.879 
TcCLB.503813.20,0.879 
TcCLB.506739.40,0.879 
TcCLB.506739.80,0.879 
TcCLB.507811.40,0.879 
TcCLB.509231.50,0.879 
TcCLB.509777.64,0.879 
TcCLB.510603.30,0.879 
TcCLB.511867.10,0.879 
TcCLB.503531.20,0.890 
TcCLB.506607.19,0.890 
TcCLB.506739.209,0.890 
TcCLB.506739.30,0.890 
TcCLB.509777.4,0.890 
TcCLB.509777.90,0.890 
TcCLB.506715.44,0.899 
TcCLB.509781.10,0.899 
TcCLB.511871.60,0.899 
TcCLB.503953.30,0.909 
TcCLB.503955.60,0.909 
TcCLB.510173.70,0.909 
TcCLB.511867.200,0.909 
TcCLB.511871.100,0.909 
TcCLB.511871.70,0.909 
TcCLB.506739.120,0.919 
TcCLB.507805.30,0.919 
TcCLB.509233.10,0.919 
TcCLB.510349.30,0.919 
TcCLB.503953.50,0.927 
TcCLB.509233.200,0.927 
TcCLB.505229.10,0.937 
TcCLB.505555.61,0.937 
TcCLB.507809.30,0.937 
TcCLB.510345.30,0.937 
TcCLB.506947.60,0.942 
TcCLB.509233.140,0.942 
TcCLB.509773.20,0.942 
TcCLB.510173.80,0.942 
TcCLB.510603.169,0.942 
TcCLB.511867.80,0.942 
TcCLB.506947.30,0.948 
TcCLB.506947.50,0.948 
TcCLB.509775.34,0.948 
TcCLB.509777.110,0.954 
TcCLB.506947.100,0.960 
TcCLB.506947.70,0.960 
TcCLB.507803.40,0.960 
TcCLB.507807.10,0.964 
TcCLB.510605.19,0.964 
TcCLB.511873.5,0.964 
TcCLB.503955.30,0.968 
TcCLB.509779.40,0.968 
TcCLB.508377.9,0.972 
TcCLB.507807.40,0.975 
TcCLB.508095.10,0.975 
TcCLB.509977.100,0.975 
TcCLB.511871.20,0.975 
TcCLB.463155.40,0.978 
TcCLB.505229.20,0.980 
TcCLB.509233.70,0.980 
TcCLB.509775.49,0.980 
TcCLB.510347.5,0.983 
TcCLB.510603.160,0.983 
TcCLB.504769.89,0.985 
TcCLB.510341.10,0.985 
TcCLB.511871.34,0.985 
TcCLB.507811.114,0.986 
TcCLB.509231.23,0.986 
TcCLB.510173.10,0.989 
TcCLB.510603.20,0.989 
TcCLB.506947.110,0.993 
TcCLB.509233.50,0.993 
TcCLB.507811.70,0.996 
TcCLB.503529.30,0.998 
TcCLB.503531.10,0.999 
TcCLB.506739.20,0.999 
TcCLB.510173.100,0.999 
TcCLB.503761.30,0.000 
TcCLB.503761.40,0.000 
TcCLB.503875.30,0.000 
TcCLB.504039.120,0.000 
TcCLB.504039.130,0.000 
TcCLB.504039.160,0.000 
TcCLB.504039.200,0.000 
TcCLB.504039.230,0.000 
TcCLB.504039.240,0.000 
TcCLB.504039.99,0.000 
TcCLB.505025.130,0.000 
TcCLB.505025.30,0.000 
TcCLB.505025.40,0.000 
TcCLB.505025.70,0.000 
TcCLB.505025.90,0.000 
TcCLB.506597.20,0.000 
TcCLB.506597.30,0.000 
TcCLB.506599.100,0.000 
TcCLB.506599.150,0.000 
TcCLB.506599.170,0.000 
TcCLB.506599.189,0.000 
TcCLB.506599.210,0.000 
TcCLB.506599.224,0.000 
TcCLB.506599.240,0.000 
TcCLB.506599.270,0.000 
TcCLB.506599.30,0.000 
TcCLB.506599.310,0.000 
TcCLB.506599.350,0.000 
TcCLB.506599.390,0.000 
TcCLB.506599.420,0.000 
TcCLB.506599.430,0.000 
TcCLB.506599.70,0.000 
TcCLB.506599.80,0.000 
TcCLB.506603.20,0.000 
TcCLB.507953.180,0.000 
TcCLB.507953.40,0.000 
TcCLB.507957.229,0.000 
TcCLB.507957.240,0.000 
TcCLB.507957.270,0.000 
TcCLB.507957.280,0.000 
TcCLB.507957.50,0.000 
TcCLB.507957.90,0.000 
TcCLB.507959.110,0.000 
TcCLB.507959.140,0.000 
TcCLB.507959.200,0.000 
TcCLB.507959.210,0.000 
TcCLB.507959.250,0.000 
TcCLB.507959.260,0.000 
TcCLB.507959.270,0.000 
TcCLB.507959.280,0.000 
TcCLB.507959.300,0.000 
TcCLB.507959.310,0.000 
TcCLB.507959.350,0.000 
TcCLB.507959.41,0.000 
TcCLB.507959.80,0.000 
TcCLB.507959.90,0.000 
TcCLB.507961.10,0.000 
TcCLB.508081.30,0.000 
TcCLB.508081.50,0.000 
TcCLB.508081.70,0.000 
TcCLB.508081.90,0.000 
TcCLB.508687.30,0.000 
TcCLB.509079.20,0.000 
TcCLB.509081.100,0.000 
TcCLB.509081.110,0.000 
