gene_id,fdr
LmjF.15.0190,0.575 
LmjF.16.1340,0.575 
LmjF.17.0820,0.575 
LmjF.21.0480,0.575 
LmjF.25.2180,0.575 
LmjF.28.0060,0.575 
LmjF.28.2770,0.575 
LmjF.31.2880,0.575 
LmjF.32.1570,0.575 
LmjF.36.0440,0.575 
LmjF.30.2550,0.604 
LmjF.31.0140,0.604 
LmjF.31.1180,0.604 
LmjF.35.3050,0.604 
LmjF.10.0219,0.627 
LmjF.12.1340,0.627 
LmjF.13.0890,0.627 
LmjF.14.1480,0.627 
LmjF.15.0730,0.627 
LmjF.22.0630,0.627 
LmjF.24.1940,0.627 
LmjF.25.2190,0.627 
LmjF.27.2180,0.627 
LmjF.03.0190,0.652 
LmjF.06.0930,0.652 
LmjF.13.1110,0.652 
LmjF.15.0740,0.652 
LmjF.20.1590,0.652 
LmjF.23.1750,0.652 
LmjF.31.1330,0.652 
LmjF.13.1000,0.675 
LmjF.15.0560,0.675 
LmjF.15.1000,0.675 
LmjF.21.0130,0.675 
LmjF.21.1170,0.675 
LmjF.30.0205,0.675 
LmjF.30.0770,0.675 
LmjF.32.0010,0.675 
LmjF.33.2080,0.675 
LmjF.33.3230,0.675 
LmjF.35.3080,0.675 
LmjF.36.0600,0.675 
LmjF.36.0760,0.675 
LmjF.36.6960,0.675 
LmjF.07.1010,0.698 
LmjF.16.0570,0.698 
LmjF.30.3470,0.698 
LmjF.31.3110,0.698 
LmjF.32.1960,0.698 
LmjF.33.0585,0.698 
LmjF.34.3500,0.698 
LmjF.35.4520,0.698 
LmjF.14.0040,0.720 
LmjF.18.0620,0.720 
LmjF.19.0600,0.720 
LmjF.24.1010,0.720 
LmjF.26.0700,0.720 
LmjF.27.0720,0.720 
LmjF.32.1980,0.720 
LmjF.33.1570,0.720 
LmjF.33.2510,0.720 
LmjF.34.3990,0.720 
LmjF.35.3830,0.720 
LmjF.35.4400,0.720 
LmjF.35.4430,0.720 
LmjF.02.0560,0.741 
LmjF.07.0050,0.741 
LmjF.07.0720,0.741 
LmjF.12.0660,0.741 
LmjF.18.0850,0.741 
LmjF.22.1460,0.741 
LmjF.24.0040,0.741 
LmjF.28.0040,0.741 
LmjF.28.1000,0.741 
LmjF.29.2590,0.741 
LmjF.32.2885,0.741 
LmjF.32.3910,0.741 
LmjF.35.0940,0.741 
LmjF.25.0850,0.756 
LmjF.25.1600,0.756 
LmjF.26.1740,0.756 
LmjF.27.1400,0.756 
LmjF.30.2500,0.756 
LmjF.33.0070,0.756 
LmjF.34.3790,0.756 
LmjF.36.1540,0.756 
LmjF.19.0680,0.773 
LmjF.21.1500,0.773 
LmjF.25.1880,0.773 
LmjF.26.2010,0.773 
LmjF.29.0560,0.773 
LmjF.30.0680,0.773 
LmjF.34.0640,0.773 
LmjF.36.5220,0.773 
LmjF.04.0420,0.789 
LmjF.05.1180,0.789 
LmjF.08.0010,0.789 
LmjF.20.1360,0.789 
LmjF.22.0460,0.789 
LmjF.22.1290,0.789 
LmjF.24.0520,0.789 
LmjF.28.0820,0.789 
LmjF.30.2450,0.789 
LmjF.31.1780,0.789 
LmjF.35.1920,0.789 
LmjF.09.0890,0.807 
LmjF.10.0520,0.807 
LmjF.11.0920,0.807 
LmjF.12.0430,0.807 
LmjF.13.0470,0.807 
LmjF.16.0720,0.807 
LmjF.23.1700,0.807 
LmjF.30.1960,0.807 
LmjF.30.3510,0.807 
LmjF.31.0470,0.807 
LmjF.34.0850,0.807 
LmjF.07.0140,0.824 
LmjF.21.1180,0.824 
LmjF.21.1510,0.824 
LmjF.23.1530,0.824 
LmjF.25.0305,0.824 
LmjF.28.1210,0.824 
LmjF.30.0170,0.824 
LmjF.32.1660,0.824 
LmjF.35.5320,0.824 
LmjF.14.0050,0.840 
LmjF.21.0390,0.840 
LmjF.21.0825,0.840 
LmjF.22.0380,0.840 
LmjF.30.1220,0.840 
LmjF.31.2630,0.840 
LmjF.32.2510,0.840 
LmjF.35.1560,0.840 
LmjF.36.1050,0.840 
LmjF.01.0260,0.855 
LmjF.05.0390,0.855 
LmjF.09.0380,0.855 
LmjF.22.0090,0.855 
LmjF.24.0310,0.855 
LmjF.24.0460,0.855 
LmjF.29.0100,0.855 
LmjF.29.0867,0.855 
LmjF.34.0180,0.855 
LmjF.35.3360,0.855 
LmjF.35.4160,0.855 
LmjF.36.3060,0.855 
LmjF.36.5140,0.855 
LmjF.07.1090,0.867 
LmjF.14.0210,0.867 
LmjF.15.0280,0.867 
LmjF.16.1160,0.867 
LmjF.19.0700,0.867 
LmjF.32.0990,0.867 
LmjF.34.2600,0.867 
LmjF.36.2540,0.867 
LmjF.03.0640,0.879 
LmjF.07.0230,0.879 
LmjF.14.0020,0.879 
LmjF.36.2410,0.879 
LmjF.36.5400,0.879 
LmjF.36.6345,0.879 
LmjF.06.0660,0.890 
LmjF.27.0800,0.890 
LmjF.28.1980,0.890 
LmjF.29.2680,0.890 
LmjF.30.0470,0.890 
LmjF.31.1200,0.890 
LmjF.03.0670,0.899 
LmjF.05.0680,0.899 
LmjF.07.0280,0.899 
LmjF.10.1227,0.899 
LmjF.22.0190,0.899 
LmjF.27.1690,0.899 
LmjF.29.0805,0.899 
LmjF.35.5110,0.899 
LmjF.15.0750,0.909 
LmjF.19.0010,0.909 
LmjF.22.1170,0.909 
LmjF.26.2510,0.909 
LmjF.28.0920,0.909 
LmjF.30.0810,0.909 
LmjF.36.1595,0.909 
LmjF.36.3240,0.909 
LmjF.04.0045,0.919 
LmjF.13.1700,0.919 
LmjF.21.1530,0.919 
LmjF.23.0420,0.919 
LmjF.30.1660,0.919 
LmjF.36.5290,0.919 
LmjF.16.0710,0.927 
LmjF.25.0200,0.927 
LmjF.10.0195,0.937 
LmjF.22.0275,0.937 
LmjF.33.0270,0.937 
LmjF.33.0850,0.937 
LmjF.34.2940,0.937 
LmjF.35.4440,0.937 
LmjF.29.1050,0.942 
LmjF.32.3880,0.942 
LmjF.35.4590,0.942 
LmjF.36.0210,0.942 
LmjF.36.4760,0.942 
LmjF.07.0970,0.948 
LmjF.12.0130,0.948 
LmjF.13.1140,0.948 
LmjF.35.5000,0.948 
LmjF.15.1370,0.954 
LmjF.29.2240,0.954 
LmjF.30.1670,0.954 
LmjF.32.2120,0.954 
LmjF.35.1640,0.954 
LmjF.35.5050,0.954 
LmjF.10.0040,0.960 
LmjF.10.0770,0.960 
LmjF.13.1290,0.960 
LmjF.30.0870,0.960 
LmjF.06.0040,0.964 
LmjF.10.0900,0.964 
LmjF.26.1510,0.964 
LmjF.33.0250,0.964 
LmjF.35.1520,0.964 
LmjF.10.0890,0.968 
LmjF.29.1130,0.968 
LmjF.34.0150,0.972 
LmjF.36.6930,0.972 
LmjF.16.0010,0.975 
LmjF.21.1460,0.975 
LmjF.29.2660,0.975 
LmjF.06.1245,0.978 
LmjF.07.0320,0.980 
LmjF.14.0950,0.980 
LmjF.21.0780,0.980 
LmjF.25.1140,0.980 
LmjF.36.0100,0.983 
LmjF.06.0620,0.985 
LmjF.33.2570,0.986 
LmjF.28.1690,0.989 
LmjF.27.2240,0.994 
LmjF.31.0800,0.999 
LmjF.18.1350,1.000 
LmjF.20.1470,1.000 
LmjF.32.0600,1.000 
LmjF.33.0380,1.000 
LmjF.31.2000,0.000 
LmjF.09.0580,0.001 
LmjF.12.0755,0.001 
LmjF.36.2600,0.010 
LmjF.35.4940,0.012 
LmjF.12.0400,0.014 
LmjF.14.0430,0.015 
LmjF.32.0070,0.021 
LmjF.21.0540,0.026 
LmjF.12.0715,0.060 
LmjF.15.1030,0.091 
LmjF.19.0510,0.091 
LmjF.28.0110,0.091 
LmjF.36.4450,0.109 
LmjF.17.0083,0.129 
LmjF.25.1430,0.129 
LmjF.34.3530,0.129 
LmjF.01.0750,0.154 
LmjF.07.0840,0.154 
LmjF.19.0240,0.154 
LmjF.24.0555,0.154 
LmjF.33.2300,0.154 
LmjF.36.2060,0.154 
LmjF.08.1050,0.182 
LmjF.09.0930,0.182 
LmjF.17.0910,0.182 
LmjF.06.0250,0.216 
LmjF.24.1670,0.216 
LmjF.33.0680,0.216 
LmjF.29.2270,0.252 
LmjF.14.1330,0.288 
LmjF.23.1665,0.288 
LmjF.24.1500,0.288 
LmjF.28.2610,0.323 
LmjF.30.0930,0.323 
LmjF.32.1610,0.323 
LmjF.05.0190,0.360 
LmjF.18.0230,0.360 
LmjF.29.0820,0.360 
LmjF.33.0816,0.360 
LmjF.36.2520,0.360 
LmjF.04.0710,0.394 
LmjF.08.0770,0.394 
LmjF.17.1180,0.394 
LmjF.26.1015,0.394 
LmjF.31.2110,0.394 
LmjF.33.2830,0.394 
LmjF.35.4550,0.394 
LmjF.08.1218,0.428 
LmjF.14.0400,0.428 
LmjF.14.0420,0.428 
LmjF.22.0690,0.428 
LmjF.22.0850,0.428 
LmjF.25.2440,0.428 
LmjF.29.1860,0.428 
LmjF.32.3390,0.428 
LmjF.36.1650,0.428 
LmjF.23.0780,0.463 
LmjF.24.2160,0.463 
LmjF.29.0540,0.463 
LmjF.29.2210,0.463 
LmjF.30.1840,0.463 
LmjF.30.3640,0.463 
LmjF.01.0360,0.493 
LmjF.03.0140,0.493 
LmjF.03.0590,0.493 
LmjF.05.1030,0.493 
LmjF.06.0290,0.493 
LmjF.12.0450,0.493 
LmjF.25.0130,0.493 
LmjF.26.1300,0.493 
LmjF.27.2300,0.493 
LmjF.29.0868,0.493 
LmjF.30.0410,0.493 
LmjF.35.3800,0.493 
LmjF.01.0630,0.522 
LmjF.07.0800,0.522 
LmjF.29.1240,0.522 
LmjF.35.1910,0.522 
LmjF.01.0520,0.548 
LmjF.25.1650,0.548 
LmjF.25.1700,0.548 
LmjF.29.1370,0.548 
LmjF.30.0790,0.548 
LmjF.30.2370,0.548 
LmjF.32.3130,0.548 
LmjF.32.3270,0.548 
LmjF.34.1120,0.548 
LmjF.08.1100,0.575 
LmjF.10.1290,0.575 
LmjF.11.0970,0.575 
LmjF.19.1510,0.575 
LmjF.28.2580,0.575 
LmjF.32.0715,0.575 
LmjF.35.2770,0.575 
LmjF.35.3270,0.575 
LmjF.01.0370,0.604 
LmjF.13.1500,0.604 
LmjF.16.1430,0.604 
LmjF.29.1120,0.604 
LmjF.29.2470,0.604 
LmjF.30.1430,0.604 
LmjF.30.3025,0.604 
LmjF.31.2730,0.604 
LmjF.32.3750,0.604 
LmjF.33.0400,0.604 
LmjF.36.2950,0.604 
LmjF.04.0770,0.627 
LmjF.09.1180,0.627 
LmjF.13.0840,0.627 
LmjF.22.1020,0.627 
LmjF.24.0720,0.627 
LmjF.26.2380,0.627 
LmjF.26.2450,0.627 
LmjF.26.2580,0.627 
LmjF.27.0230,0.627 
LmjF.28.1120,0.627 
LmjF.32.2270,0.627 
LmjF.33.0370,0.627 
LmjF.33.0620,0.627 
LmjF.33.1110,0.627 
LmjF.33.3270,0.627 
LmjF.34.4490,0.627 
LmjF.35.4510,0.627 
LmjF.36.4790,0.627 
LmjF.11.0160,0.652 
LmjF.11.0480,0.652 
LmjF.19.1020,0.652 
LmjF.19.1090,0.652 
LmjF.26.2700,0.652 
LmjF.29.0490,0.652 
LmjF.30.2140,0.652 
LmjF.31.1120,0.652 
LmjF.33.2860,0.652 
LmjF.34.0240,0.652 
LmjF.13.1250,0.675 
LmjF.14.0080,0.675 
LmjF.16.0810,0.675 
LmjF.32.0540,0.675 
LmjF.32.2430,0.675 
LmjF.33.3160,0.675 
LmjF.34.2950,0.675 
LmjF.36.1980,0.675 
LmjF.17.0800,0.698 
LmjF.18.1650,0.698 
LmjF.21.1060,0.698 
LmjF.28.2440,0.698 
LmjF.29.0250,0.698 
LmjF.35.0140,0.698 
LmjF.35.3120,0.698 
LmjF.36.5040,0.698 
LmjF.01.0490,0.720 
LmjF.01.0670,0.720 
LmjF.06.0780,0.720 
LmjF.14.1250,0.720 
LmjF.17.0040,0.720 
LmjF.21.1540,0.720 
LmjF.28.2690,0.720 
LmjF.30.2460,0.720 
LmjF.34.2290,0.720 
LmjF.35.2780,0.720 
LmjF.36.2380,0.720 
LmjF.36.5060,0.720 
LmjF.05.1140,0.741 
LmjF.06.1020,0.741 
LmjF.19.1180,0.741 
LmjF.24.1640,0.741 
LmjF.27.0930,0.741 
LmjF.28.1160,0.741 
LmjF.31.3080,0.741 
LmjF.33.2710,0.741 
LmjF.36.0030,0.741 
LmjF.01.0500,0.756 
LmjF.08.0870,0.756 
LmjF.13.1570,0.756 
LmjF.19.1060,0.756 
LmjF.28.0070,0.756 
LmjF.29.1260,0.756 
LmjF.33.1230,0.756 
LmjF.35.3280,0.756 
LmjF.35.3290,0.756 
LmjF.08.0650,0.773 
LmjF.11.0740,0.773 
LmjF.12.0280,0.773 
LmjF.14.0060,0.773 
LmjF.16.0510,0.773 
LmjF.16.1020,0.773 
LmjF.16.1140,0.773 
LmjF.23.1240,0.773 
LmjF.24.1350,0.773 
LmjF.30.0670,0.773 
LmjF.30.1205,0.773 
LmjF.31.2250,0.773 
LmjF.31.2380,0.773 
LmjF.32.0340,0.773 
LmjF.32.3810,0.773 
LmjF.04.0750,0.789 
LmjF.12.1200,0.789 
LmjF.27.0640,0.789 
LmjF.28.1360,0.789 
LmjF.34.2810,0.789 
LmjF.36.5370,0.789 
LmjF.36.6530,0.789 
LmjF.12.1140,0.807 
LmjF.18.0930,0.807 
LmjF.19.0230,0.807 
LmjF.19.0300,0.807 
LmjF.20.0680,0.807 
LmjF.21.1566,0.807 
LmjF.30.1090,0.807 
LmjF.35.1740,0.807 
LmjF.36.5845,0.807 
LmjF.06.1190,0.824 
LmjF.13.0010,0.824 
LmjF.18.1260,0.824 
LmjF.20.1290,0.824 
LmjF.22.0110,0.824 
LmjF.24.1130,0.824 
LmjF.28.2650,0.824 
LmjF.29.2860,0.824 
LmjF.30.3400,0.824 
LmjF.32.2880,0.824 
LmjF.35.0290,0.824 
LmjF.05.0040,0.840 
LmjF.11.0100,0.840 
LmjF.11.0170,0.840 
LmjF.16.1240,0.840 
LmjF.18.0310,0.840 
LmjF.19.0380,0.840 
LmjF.28.2420,0.840 
LmjF.33.1660,0.840 
LmjF.36.1340,0.840 
LmjF.36.1740,0.840 
LmjF.36.2820,0.840 
LmjF.36.5240,0.840 
LmjF.16.0260,0.855 
LmjF.16.0895,0.855 
LmjF.19.0110,0.855 
LmjF.19.1390,0.855 
LmjF.23.1350,0.855 
LmjF.36.1990,0.855 
LmjF.10.0640,0.867 
LmjF.10.1280,0.867 
LmjF.17.0350,0.867 
LmjF.19.1150,0.867 
LmjF.25.0190,0.867 
LmjF.25.0510,0.867 
LmjF.25.2060,0.867 
LmjF.29.2710,0.867 
LmjF.36.3490,0.867 
LmjF.36.6160,0.867 
LmjF.01.0580,0.879 
LmjF.08.0430,0.879 
LmjF.19.0220,0.879 
LmjF.24.2080,0.879 
LmjF.29.0550,0.879 
LmjF.35.4045,0.879 
LmjF.35.4320,0.879 
LmjF.36.0920,0.879 
LmjF.36.4920,0.879 
LmjF.30.2765,0.890 
LmjF.33.0420,0.890 
LmjF.16.0460,0.899 
LmjF.19.1000,0.899 
LmjF.22.0330,0.899 
LmjF.24.1630,0.899 
LmjF.26.0760,0.899 
LmjF.28.0730,0.899 
LmjF.33.2130,0.899 
LmjF.03.0500,0.909 
LmjF.10.0700,0.909 
LmjF.16.0840,0.909 
LmjF.18.1450,0.909 
LmjF.23.1270,0.909 
LmjF.24.0950,0.909 
LmjF.26.0050,0.909 
LmjF.29.0710,0.909 
LmjF.29.1980,0.909 
LmjF.15.0490,0.919 
LmjF.15.0990,0.919 
LmjF.32.0160,0.919 
LmjF.36.4895,0.919 
LmjF.09.1250,0.927 
LmjF.10.1050,0.927 
LmjF.16.0320,0.927 
LmjF.16.0400,0.927 
LmjF.16.1510,0.927 
LmjF.25.0030,0.927 
LmjF.28.1800,0.927 
LmjF.30.1680,0.927 
LmjF.36.5990,0.927 
LmjF.05.0010,0.937 
LmjF.27.2120,0.937 
LmjF.32.2450,0.937 
LmjF.35.3480,0.937 
LmjF.35.4860,0.937 
LmjF.36.6970,0.937 
LmjF.14.1000,0.942 
LmjF.15.0630,0.942 
LmjF.19.0690,0.942 
LmjF.21.1563,0.942 
LmjF.31.1340,0.942 
LmjF.32.2360,0.942 
LmjF.06.0940,0.954 
LmjF.19.0410,0.954 
LmjF.22.0600,0.954 
LmjF.23.0990,0.954 
LmjF.36.2430,0.954 
LmjF.08.0530,0.960 
LmjF.29.2020,0.960 
LmjF.31.2420,0.960 
LmjF.31.2500,0.960 
LmjF.22.0660,0.964 
LmjF.28.2590,0.964 
LmjF.30.3380,0.964 
LmjF.10.1200,0.968 
LmjF.32.0290,0.968 
LmjF.32.0300,0.968 
LmjF.11.0720,0.972 
LmjF.15.1510,0.972 
LmjF.30.2040,0.972 
LmjF.36.4300,0.972 
LmjF.16.0870,0.975 
LmjF.21.0150,0.975 
LmjF.24.1730,0.975 
LmjF.21.0420,0.978 
LmjF.24.2010,0.978 
LmjF.31.0180,0.978 
LmjF.31.2660,0.978 
LmjF.36.5595,0.978 
LmjF.17.0620,0.980 
LmjF.33.2680,0.980 
LmjF.36.1395,0.980 
LmjF.18.0840,0.985 
LmjF.26.2550,0.985 
LmjF.12.1130,0.992 
LmjF.15.0230,0.992 
LmjF.06.1010,0.993 
LmjF.12.0405,0.997 
LmjF.19.0360,0.999 
LmjF.28.2540,0.999 
LmjF.36.4370,1.000 
LmjF.34.1600,0.006 
LmjF.31.1980,0.009 
LmjF.31.0490,0.026 
LmjF.20.0130,0.036 
LmjF.34.1410,0.050 
LmjF.12.0895,0.060 
LmjF.23.1430,0.060 
LmjF.35.2800,0.060 
LmjF.35.3100,0.060 
LmjF.23.0660,0.091 
LmjF.16.0230,0.109 
LmjF.21.0310,0.109 
LmjF.30.3240,0.109 
LmjF.32.0210,0.109 
LmjF.17.0082,0.129 
LmjF.34.1720,0.129 
LmjF.35.4630,0.129 
LmjF.05.0920,0.154 
LmjF.23.1420,0.154 
LmjF.24.0800,0.154 
LmjF.34.1190,0.154 
LmjF.12.0350,0.182 
LmjF.16.1540,0.182 
LmjF.30.2490,0.182 
LmjF.31.0100,0.182 
LmjF.33.1920,0.182 
LmjF.21.0660,0.216 
LmjF.25.1280,0.216 
LmjF.35.0950,0.216 
LmjF.35.1860,0.216 
LmjF.13.1300,0.252 
LmjF.28.1510,0.252 
LmjF.29.0770,0.252 
LmjF.34.0680,0.252 
LmjF.30.2750,0.288 
LmjF.35.2725,0.288 
LmjF.04.0250,0.323 
LmjF.22.0750,0.323 
LmjF.28.2490,0.323 
LmjF.32.2720,0.323 
LmjF.34.3860,0.323 
LmjF.07.0410,0.360 
LmjF.08.0720,0.360 
LmjF.18.1590,0.360 
LmjF.23.0830,0.360 
LmjF.26.1990,0.360 
LmjF.28.2230,0.360 
LmjF.32.0320,0.360 
LmjF.30.1642,0.394 
LmjF.32.1800,0.394 
LmjF.35.2840,0.394 
LmjF.29.2040,0.428 
LmjF.13.0340,0.463 
LmjF.21.0590,0.463 
LmjF.29.2370,0.463 
LmjF.34.2610,0.463 
LmjF.36.0990,0.463 
LmjF.36.1030,0.463 
LmjF.01.0170,0.493 
LmjF.02.0240,0.493 
LmjF.04.0070,0.493 
LmjF.05.0580,0.493 
LmjF.06.0630,0.493 
LmjF.18.0120,0.493 
LmjF.18.0440,0.493 
LmjF.20.0150,0.493 
LmjF.20.0690,0.493 
LmjF.20.0870,0.493 
LmjF.22.1430,0.493 
LmjF.32.0730,0.493 
LmjF.34.1310,0.493 
LmjF.34.2670,0.493 
LmjF.34.4580,0.493 
LmjF.36.3730,0.493 
LmjF.03.0580,0.522 
LmjF.04.1010,0.522 
LmjF.05.0470,0.522 
LmjF.18.0690,0.522 
LmjF.19.1280,0.522 
LmjF.20.0350,0.522 
LmjF.20.1540,0.522 
LmjF.20.1620,0.522 
LmjF.24.0210,0.522 
LmjF.27.1350,0.522 
LmjF.28.0835,0.522 
LmjF.29.0300,0.522 
LmjF.29.0810,0.522 
LmjF.30.0250,0.522 
LmjF.32.1802,0.522 
LmjF.32.2380,0.522 
LmjF.32.3430,0.522 
LmjF.36.4550,0.522 
LmjF.11.0330,0.548 
LmjF.20.0346,0.548 
LmjF.20.0540,0.548 
LmjF.20.1240,0.548 
LmjF.26.2020,0.548 
LmjF.28.1180,0.548 
LmjF.30.1300,0.548 
LmjF.33.2120,0.548 
LmjF.34.3770,0.548 
LmjF.35.1800,0.548 
LmjF.35.5190,0.548 
LmjF.03.0940,0.575 
LmjF.13.1160,0.575 
LmjF.22.0140,0.575 
LmjF.29.0935,0.575 
LmjF.29.1430,0.575 
LmjF.30.1420,0.575 
LmjF.32.2155,0.575 
LmjF.34.2160,0.575 
LmjF.34.2170,0.575 
LmjF.35.3350,0.575 
LmjF.35.5290,0.575 
LmjF.16.1145,0.604 
LmjF.26.2330,0.604 
LmjF.27.1820,0.604 
LmjF.30.0490,0.604 
LmjF.35.1700,0.604 
LmjF.35.1880,0.604 
LmjF.35.1900,0.604 
LmjF.09.1280,0.627 
LmjF.10.1270,0.627 
LmjF.12.0440,0.627 
LmjF.21.0843,0.627 
LmjF.21.1350,0.627 
LmjF.27.0450,0.627 
LmjF.34.1370,0.627 
LmjF.34.2970,0.627 
LmjF.36.1660,0.627 
LmjF.06.0680,0.652 
LmjF.17.1170,0.652 
LmjF.17.1280,0.652 
LmjF.24.0080,0.652 
LmjF.28.0480,0.652 
LmjF.28.1640,0.652 
LmjF.32.2140,0.652 
LmjF.34.2479,0.652 
LmjF.34.2690,0.652 
LmjF.34.3690,0.652 
LmjF.34.3760,0.652 
LmjF.07.0940,0.675 
LmjF.09.1220,0.675 
LmjF.11.0050,0.675 
LmjF.18.0060,0.675 
LmjF.22.1580,0.675 
LmjF.23.1140,0.675 
LmjF.23.1610,0.675 
LmjF.26.0910,0.675 
LmjF.27.1895,0.675 
LmjF.29.1740,0.675 
LmjF.32.0750,0.675 
LmjF.34.3645,0.675 
LmjF.02.0630,0.698 
LmjF.10.0500,0.698 
LmjF.18.0520,0.698 
LmjF.24.1920,0.698 
LmjF.26.1760,0.698 
LmjF.29.1720,0.698 
LmjF.33.2370,0.698 
LmjF.34.3570,0.698 
LmjF.36.1635,0.698 
LmjF.02.0510,0.720 
LmjF.04.0450,0.720 
LmjF.09.1090,0.720 
LmjF.12.0170,0.720 
LmjF.25.0580,0.720 
LmjF.29.2620,0.720 
LmjF.32.3538,0.720 
LmjF.32.3540,0.720 
LmjF.33.0060,0.720 
LmjF.34.2650,0.720 
LmjF.35.3880,0.720 
LmjF.36.4060,0.720 
LmjF.04.1165,0.741 
LmjF.12.0410,0.741 
LmjF.15.0420,0.741 
LmjF.15.0690,0.741 
LmjF.29.0950,0.741 
LmjF.32.1975,0.741 
LmjF.35.0250,0.741 
LmjF.36.2470,0.741 
LmjF.04.0370,0.756 
LmjF.05.0560,0.756 
LmjF.06.0200,0.756 
LmjF.11.0180,0.756 
LmjF.20.0375,0.756 
LmjF.21.1100,0.756 
LmjF.21.1250,0.756 
LmjF.26.1700,0.756 
LmjF.29.1770,0.756 
LmjF.32.0050,0.756 
LmjF.07.0090,0.773 
LmjF.09.0080,0.773 
LmjF.26.0670,0.773 
LmjF.29.0230,0.773 
LmjF.30.1770,0.773 
LmjF.34.1390,0.773 
LmjF.34.3220,0.773 
LmjF.34.3980,0.773 
LmjF.35.1000,0.773 
LmjF.36.3420,0.773 
LmjF.36.4270,0.773 
LmjF.03.0920,0.789 
LmjF.13.1530,0.789 
LmjF.21.1558,0.789 
LmjF.22.1590,0.789 
LmjF.29.2730,0.789 
LmjF.30.0800,0.789 
LmjF.31.0650,0.789 
LmjF.31.2720,0.789 
LmjF.34.3040,0.789 
LmjF.34.4170,0.789 
LmjF.35.5310,0.789 
LmjF.36.2050,0.789 
LmjF.09.0290,0.807 
LmjF.10.0980,0.807 
LmjF.11.0990,0.807 
LmjF.15.0200,0.807 
LmjF.16.1660,0.807 
LmjF.20.0220,0.807 
LmjF.20.0380,0.807 
LmjF.26.1900,0.807 
LmjF.27.0360,0.807 
LmjF.33.0700,0.807 
LmjF.34.1290,0.807 
LmjF.35.0820,0.807 
LmjF.11.0540,0.824 
LmjF.17.0390,0.824 
LmjF.18.1180,0.824 
LmjF.21.0055,0.824 
LmjF.23.1290,0.824 
LmjF.30.1985,0.824 
LmjF.34.4190,0.824 
LmjF.35.0450,0.824 
LmjF.35.4690,0.824 
LmjF.36.6690,0.824 
LmjF.08.0070,0.840 
LmjF.17.0520,0.840 
LmjF.24.1650,0.840 
LmjF.30.0600,0.840 
LmjF.34.3510,0.840 
LmjF.34.3780,0.840 
LmjF.36.3410,0.840 
LmjF.04.1140,0.855 
LmjF.07.0310,0.855 
LmjF.09.1460,0.855 
LmjF.15.0050,0.855 
LmjF.18.0680,0.855 
LmjF.21.1230,0.855 
LmjF.27.2390,0.855 
LmjF.34.1210,0.855 
LmjF.34.2480,0.855 
LmjF.34.3600,0.855 
LmjF.35.0660,0.855 
LmjF.36.6040,0.855 
LmjF.16.1640,0.867 
LmjF.20.1630,0.867 
LmjF.21.1700,0.867 
LmjF.28.1580,0.867 
LmjF.34.2540,0.867 
LmjF.36.6900,0.867 
LmjF.08.0100,0.879 
LmjF.14.0330,0.879 
LmjF.20.1500,0.879 
LmjF.29.2820,0.879 
LmjF.05.0510,0.890 
LmjF.17.0530,0.890 
LmjF.18.0160,0.890 
LmjF.24.0890,0.890 
LmjF.31.1040,0.890 
LmjF.33.2560,0.890 
LmjF.35.2380,0.890 
LmjF.23.1230,0.899 
LmjF.30.1240,0.899 
LmjF.33.0390,0.899 
LmjF.34.1230,0.899 
LmjF.13.1100,0.909 
LmjF.19.0080,0.909 
LmjF.23.0890,0.909 
LmjF.26.0750,0.909 
LmjF.31.1390,0.909 
LmjF.34.2530,0.909 
LmjF.36.2210,0.909 
LmjF.06.0390,0.919 
LmjF.27.0180,0.919 
LmjF.32.0420,0.919 
LmjF.33.0590,0.919 
LmjF.33.2350,0.919 
LmjF.24.0130,0.927 
LmjF.28.0150,0.927 
LmjF.30.2110,0.927 
LmjF.30.3680,0.927 
LmjF.34.2210,0.927 
LmjF.34.2500,0.927 
LmjF.18.0500,0.937 
LmjF.24.1840,0.937 
LmjF.30.3130,0.937 
LmjF.34.3310,0.937 
LmjF.34.3750,0.937 
LmjF.35.1840,0.937 
LmjF.36.3870,0.937 
LmjF.36.6120,0.937 
LmjF.12.0230,0.942 
LmjF.34.1330,0.942 
LmjF.11.0130,0.948 
LmjF.33.1990,0.948 
LmjF.34.1180,0.948 
LmjF.11.1230,0.954 
LmjF.27.0410,0.954 
LmjF.30.2790,0.954 
LmjF.36.2900,0.954 
LmjF.20.0700,0.960 
LmjF.28.2620,0.960 
LmjF.36.2330,0.960 
LmjF.15.1355,0.964 
LmjF.26.0610,0.964 
LmjF.11.1300,0.968 
LmjF.36.4250,0.968 
LmjF.31.2461,0.978 
LmjF.32.2350,0.978 
LmjF.35.5270,0.978 
LmjF.23.1400,0.980 
LmjF.35.1550,0.980 
LmjF.23.0750,0.983 
LmjF.26.0830,0.983 
LmjF.30.0400,0.985 
LmjF.30.2150,0.985 
LmjF.08.0790,0.986 
LmjF.01.0380,0.993 
LmjF.27.1160,0.996 
LmjF.36.5630,0.999 
LmjF.23.1180,0.003 
LmjF.36.6150,0.011 
LmjF.25.0470,0.015 
LmjF.13.0480,0.043 
LmjF.09.0005,0.050 
LmjF.08.0310,0.060 
LmjF.14.0550,0.060 
LmjF.18.1380,0.060 
LmjF.12.0820,0.074 
LmjF.26.1290,0.074 
LmjF.33.1670,0.109 
LmjF.34.2420,0.109 
LmjF.16.0340,0.129 
LmjF.17.0190,0.129 
LmjF.21.1552,0.129 
