name,length,num_reads,num_reads_primary,num_reads_secondary,gc,ct
LmjF.35.0150,118,1141,750,338,0.576,0.585
LmjF.35.0160,214,565,447,47,0.486,0.537
LmjF.35.0170,99,1883,1602,195,0.465,0.606
LmjF.35.0180,622,18,4,3,0.601,0.45
LmjF.35.0190,81,3641,2320,985,0.37,0.346
LmjF.35.0200,470,914,674,179,0.489,0.504
LmjF.35.0210,287,3751,3020,340,0.582,0.613
LmjF.35.0220,655,2101,1737,178,0.53,0.594
LmjF.35.0230,305,1373,1320,22,0.485,0.551
LmjF.35.0240,35,184075,178737,2967,0.457,0.571
LmjF.35.0250,238,2479,2171,130,0.571,0.555
LmjF.35.0260,131,2057,989,943,0.618,0.55
LmjF.35.0270,322,4516,3240,575,0.553,0.612
LmjF.35.0280,687,8,2,2,0.582,0.495
LmjF.35.0290,297,903,723,95,0.593,0.579
LmjF.35.0300,247,1913,1449,371,0.543,0.599
LmjF.35.0310,200,1481,1309,134,0.59,0.62
LmjF.35.0320,805,3022,2771,160,0.561,0.64
LmjF.35.0330,68,2685,2115,190,0.529,0.559
LmjF.35.0340,257,803,376,328,0.588,0.482
LmjF.35.0350,80,1028,1000,10,0.512,0.388
LmjF.35.0360,350,299,213,27,0.571,0.614
LmjF.35.0370,231,8836,8405,248,0.563,0.576
LmjF.35.0380,1111,717,511,51,0.551,0.621
LmjF.35.0390,155,2455,1723,366,0.574,0.574
LmjF.35.0400,24,32976,32730,126,0.542,0.5
LmjF.35.0410,17,195288,189254,4776,0.471,0.353
LmjF.35.0420,17,195288,189254,4776,0.471,0.353
LmjF.35.0430,340,1299,1256,8,0.603,0.582
LmjF.35.0440,1223,1140,1113,12,0.531,0.618
LmjF.35.0450,179,2124,1640,258,0.57,0.587
LmjF.35.0460,428,1860,1301,438,0.575,0.57
LmjF.35.0470,532,1117,905,179,0.59,0.626
LmjF.35.0480,NA,0,NA,NA,NA,NA
LmjF.35.0490,1099,467,381,32,0.555,0.547
LmjF.35.0500,1945,1,1,1,0.493,0.603
LmjF.35.0520,NA,0,NA,NA,NA,NA
LmjF.35.0540,NA,0,NA,NA,NA,NA
LmjF.35.0550,NA,0,NA,NA,NA,NA
LmjF.35.0560,300,1225,967,156,0.557,0.61
LmjF.35.0570,104,1810,1089,585,0.606,0.587
LmjF.35.0580,552,4494,4307,75,0.542,0.716
LmjF.35.0590,15,1046,791,160,0.4,0.933
LmjF.35.0600,19,65342,61669,1625,0.474,0.263
LmjF.35.0610,NA,0,NA,NA,NA,NA
LmjF.35.0620,140,319,143,83,0.607,0.593
LmjF.35.0630,88,2362,2296,51,0.523,0.602
LmjF.35.0640,1158,3069,2816,93,0.54,0.617
LmjF.35.0650,116,4,2,1,0.595,0.397
LmjF.35.0660,199,557,511,27,0.563,0.497
LmjF.35.0670,NA,0,NA,NA,NA,NA
LmjF.35.0680,753,1199,1021,90,0.579,0.522
LmjF.35.0690,375,2932,2161,275,0.637,0.592
LmjF.35.0700,195,3496,3216,240,0.564,0.61
LmjF.35.0710,800,797,251,248,0.515,0.65
LmjF.35.0720,143,1201,702,336,0.622,0.58
LmjF.35.0730,222,1011,791,169,0.604,0.577
LmjF.35.0740,1678,3412,2179,750,0.597,0.492
LmjF.35.0750,125,5905,5621,239,0.568,0.688
LmjF.35.0760,446,1122,1062,8,0.552,0.717
LmjF.35.0770,321,903,852,17,0.66,0.558
LmjF.35.0780,432,1319,1019,175,0.53,0.572
LmjF.35.0790,102,1411,798,302,0.598,0.588
LmjF.35.0800,2605,2747,1309,947,0.533,0.643
LmjF.35.0810,608,1359,838,164,0.543,0.577
LmjF.35.0820,95,7960,7695,192,0.537,0.674
LmjF.35.0830,902,449,286,105,0.511,0.641
LmjF.35.0840,600,2169,1354,749,0.587,0.56
LmjF.35.0850,321,1415,1197,180,0.551,0.589
LmjF.35.0860,110,703,542,131,0.545,0.518
LmjF.35.0870,63,346,228,116,0.429,0.619
LmjF.35.0880,358,1366,1084,156,0.503,0.539
LmjF.35.0890,127,2787,2472,221,0.535,0.52
LmjF.35.0900,567,4862,4730,39,0.543,0.547
LmjF.35.0910,736,1242,766,132,0.595,0.499
LmjF.35.0920,775,766,555,83,0.565,0.686
LmjF.35.0930,437,2928,1053,729,0.6,0.572
LmjF.35.0940,403,2624,2406,158,0.628,0.521
LmjF.35.0950,884,1912,1617,182,0.498,0.54
LmjF.35.0960,200,1218,1126,28,0.585,0.61
LmjF.35.0970,276,6079,5315,485,0.507,0.714
LmjF.35.0980,209,3147,2559,377,0.603,0.656
LmjF.35.0990,172,2035,1669,105,0.57,0.57
LmjF.35.1000,257,1699,1038,329,0.545,0.537
LmjF.35.1010,606,2846,2184,232,0.531,0.545
LmjF.35.1020,4444,967,798,50,0.482,0.602
LmjF.35.1030,126,12625,3213,2691,0.571,0.532
LmjF.35.1040,249,1706,1644,19,0.574,0.643
LmjF.35.1050,199,5155,2437,2055,0.563,0.643
LmjF.35.1060,305,1776,1060,294,0.57,0.495
LmjF.35.1080,1283,1796,767,441,0.65,0.513
LmjF.35.1090,160,1114,734,352,0.55,0.475
LmjF.35.1100,544,755,710,19,0.54,0.623
LmjF.35.1110,683,1310,527,248,0.562,0.602
LmjF.35.1120,538,5472,5133,104,0.567,0.491
LmjF.35.1130,333,4115,2587,454,0.502,0.598
LmjF.35.1140,1995,2602,1607,800,0.552,0.554
LmjF.35.1150,431,2174,1839,85,0.51,0.506
LmjF.35.1160,88,5308,3169,1703,0.5,0.614
LmjF.35.1170,438,1458,1270,151,0.543,0.514
LmjF.35.1180,273,1239,1153,53,0.542,0.601
LmjF.35.1190,780,2691,1044,800,0.576,0.577
LmjF.35.1200,26,1423,1356,51,0.462,0.154
LmjF.35.1210,45,8743,7906,679,0.4,0.511
LmjF.35.1220,222,2343,1121,522,0.459,0.622
LmjF.35.1230,98,4148,3683,324,0.5,0.592
LmjF.35.1240,500,1323,896,194,0.488,0.516
LmjF.35.1250,247,4204,3437,253,0.49,0.591
LmjF.35.1260,76,2811,1275,775,0.487,0.592
LmjF.35.1270,287,2310,1988,263,0.498,0.568
LmjF.35.1280,158,1827,1509,212,0.563,0.595
LmjF.35.1290,254,5345,5154,123,0.516,0.48
LmjF.35.1300,280,9153,8899,145,0.475,0.582
LmjF.35.1310,99,6599,6147,260,0.485,0.747
LmjF.35.1320,168,709,417,127,0.548,0.488
LmjF.35.1330,186,4942,4384,309,0.489,0.495
LmjF.35.1350,113,3423,2663,261,0.504,0.611
LmjF.35.1355,219,1189,1088,64,0.548,0.562
LmjF.35.1360,1474,603,586,7,0.529,0.603
LmjF.35.1370,155,9784,8585,1123,0.535,0.6
LmjF.35.1380,106,7561,7207,248,0.462,0.491
LmjF.35.1390,1727,1302,1072,66,0.518,0.61
LmjF.35.1400,256,3427,3239,77,0.574,0.504
LmjF.35.1410,623,4050,3508,446,0.555,0.6
LmjF.35.1420,236,2789,2131,558,0.542,0.589
LmjF.35.1430,196,4812,4390,186,0.592,0.658
LmjF.35.1440,41,2283,2020,96,0.683,0.634
LmjF.35.1450,NA,0,NA,NA,NA,NA
LmjF.35.1460,460,2477,2199,88,0.533,0.615
LmjF.35.1470,905,3684,1716,1397,0.508,0.601
LmjF.35.1480,271,3006,1156,999,0.461,0.483
LmjF.35.1490,NA,0,NA,NA,NA,NA
LmjF.35.1510,84,3452,1935,966,0.488,0.536
LmjF.35.1520,599,2061,1693,149,0.611,0.539
LmjF.35.1530,471,2226,677,660,0.51,0.575
LmjF.35.1540,146,8641,8058,258,0.521,0.582
LmjF.35.1550,441,1027,621,165,0.599,0.596
LmjF.35.1560,437,1009,733,135,0.574,0.503
LmjF.35.1570,423,2138,1744,225,0.556,0.459
LmjF.35.1580,192,1550,1319,78,0.521,0.547
LmjF.35.1590,329,754,493,126,0.477,0.599
LmjF.35.1600,197,1090,920,45,0.548,0.477
LmjF.35.1610,1403,961,896,28,0.571,0.647
LmjF.35.1620,945,650,595,15,0.499,0.622
LmjF.35.1630,401,2368,763,450,0.566,0.469
LmjF.35.1640,160,610,480,38,0.519,0.569
LmjF.35.1650,795,1524,1320,155,0.558,0.508
LmjF.35.1660,550,1053,559,164,0.591,0.613
LmjF.35.1670,19,31723,31236,185,0.526,0.579
LmjF.35.1680,87,865,804,13,0.621,0.54
LmjF.35.1690,305,923,536,242,0.544,0.511
LmjF.35.1700,114,1632,1139,286,0.579,0.658
LmjF.35.1720,394,1227,564,413,0.515,0.607
LmjF.35.1730,107,3633,3066,352,0.505,0.29
LmjF.35.1740,162,2436,2103,203,0.519,0.407
LmjF.35.1750,1241,481,128,118,0.506,0.54
LmjF.35.1755,48,4215,4034,147,0.312,0.396
LmjF.35.1760,66,3555,2982,379,0.424,0.53
LmjF.35.1770,24,1824,1505,141,0.5,0.375
LmjF.35.1790,78,1101,1048,21,0.513,0.321
LmjF.35.1800,218,2154,2076,55,0.615,0.468
LmjF.35.1810,336,1986,790,500,0.539,0.586
LmjF.35.1820,272,3097,1649,1184,0.522,0.438
LmjF.35.1830,891,1552,1507,14,0.503,0.636
LmjF.35.1840,63,6709,6513,129,0.603,0.444
LmjF.35.1850,176,6672,6213,191,0.466,0.432
LmjF.35.1860,2334,690,600,39,0.515,0.572
LmjF.35.1870,268,1156,635,253,0.541,0.47
LmjF.35.1880,32,84533,81755,899,0.562,0.531
LmjF.35.1890,187,326,89,69,0.556,0.599
LmjF.35.1900,59,5664,5098,454,0.492,0.576
LmjF.35.1910,38,75295,70066,4672,0.605,0.447
LmjF.35.1920,9,33601,31981,1574,0.556,0.111
LmjF.35.1930,154,2626,2198,349,0.597,0.584
LmjF.35.1940,328,1913,737,667,0.585,0.534
LmjF.35.1945,137,812,550,186,0.606,0.577
LmjF.35.1950,96,1790,1033,710,0.594,0.573
LmjF.35.1960,782,1720,1670,26,0.581,0.661
LmjF.35.1970,697,3247,3034,126,0.539,0.575
LmjF.35.1980,98,2187,1479,448,0.561,0.449
LmjF.35.1990,322,1395,1150,136,0.596,0.543
LmjF.35.2000,298,1633,1523,75,0.591,0.503
LmjF.35.2010,28,79528,77110,1680,0.429,0.321
LmjF.35.2020,835,2008,1508,215,0.556,0.552
LmjF.35.2030,815,1058,911,104,0.518,0.563
LmjF.35.2040,NA,0,NA,NA,NA,NA
LmjF.35.2050,31,58932,58094,431,0.452,0.29
LmjF.35.2060,357,1446,894,193,0.588,0.538
LmjF.35.2070,498,1322,595,590,0.576,0.57
LmjF.35.2075,1730,464,227,77,0.558,0.562
LmjF.35.2080,564,1152,911,88,0.569,0.55
LmjF.35.2090,758,1999,1671,95,0.493,0.608
LmjF.35.2100,40,1928,1691,173,0.575,0.475
LmjF.35.2110,1285,1692,916,205,0.572,0.508
LmjF.35.2120,110,5817,3117,2166,0.473,0.645
LmjF.35.2125,126,1814,1750,42,0.587,0.5
LmjF.35.2130,620,74,57,8,0.532,0.598
LmjF.35.2140,1344,4163,1276,1160,0.509,0.506
LmjF.35.2150,109,3676,2338,1067,0.468,0.486
LmjF.35.2160,165,4032,1352,1023,0.461,0.606
LmjF.35.2170,350,787,677,38,0.523,0.597
LmjF.35.2180,33,894,683,86,0.636,0.788
LmjF.35.2190,39,46330,31501,14254,0.487,0.564
LmjF.35.2200,534,4005,3776,87,0.453,0.637
LmjF.35.2210,161,78692,54369,21955,0.503,0.689
LmjF.35.2220,116,70070,68977,534,0.483,0.724
LmjF.35.2230,253,2429,2223,20,0.545,0.549
LmjF.35.2240,102,1665,1374,110,0.608,0.431
LmjF.35.2250,NA,0,NA,NA,NA,NA
LmjF.35.2260,663,3012,2910,38,0.551,0.563
LmjF.35.2270,1698,2113,923,810,0.642,0.564
LmjF.35.2280,328,1408,1367,15,0.616,0.497
LmjF.35.2290,221,405,397,4,0.557,0.507
LmjF.35.2300,558,1806,1652,104,0.59,0.586
LmjF.35.2310,328,1943,753,744,0.53,0.61
LmjF.35.2320,2394,470,454,9,0.509,0.586
LmjF.35.2330,345,1651,655,448,0.501,0.484
LmjF.35.2340,1349,3792,1550,916,0.576,0.59
LmjF.35.2350,331,2997,2665,284,0.571,0.695
LmjF.35.2360,176,1628,1323,146,0.591,0.557
LmjF.35.2370,706,947,642,179,0.627,0.53
LmjF.35.2380,437,24,21,1,0.588,0.439
LmjF.35.2390,270,2230,1571,332,0.57,0.537
LmjF.35.2400,308,1429,1236,78,0.584,0.503
LmjF.35.2410,1084,1410,1318,36,0.546,0.544
LmjF.35.2420,490,1196,966,121,0.549,0.639
LmjF.35.2430,5030,5,1,1,0.484,0.605
LmjF.35.2440,418,2168,1148,697,0.557,0.605
LmjF.35.2450,31,597,573,22,0.548,0.613
LmjF.35.2470,417,38,24,4,0.544,0.566
LmjF.35.2480,157,2252,1627,411,0.58,0.535
LmjF.35.2490,363,458,373,68,0.534,0.543
LmjF.35.2500,942,904,875,22,0.519,0.608
LmjF.35.2510,491,1922,1441,270,0.546,0.538
LmjF.35.2520,566,1300,1156,118,0.655,0.532
LmjF.35.2530,4,1950,1940,7,0.5,0
LmjF.35.2540,256,3260,3062,82,0.535,0.574
LmjF.35.2550,1740,3026,1676,1017,0.581,0.528
LmjF.35.2560,1912,963,759,84,0.518,0.63
LmjF.35.2570,352,1514,976,253,0.554,0.574
LmjF.35.2580,319,1768,1724,20,0.549,0.602
LmjF.35.2590,565,1673,1610,17,0.642,0.575
LmjF.35.2600,253,10,4,3,0.577,0.443
LmjF.35.2610,233,57,24,22,0.558,0.575
LmjF.35.2620,128,1211,1168,20,0.602,0.516
LmjF.35.2630,383,685,440,184,0.585,0.527
LmjF.35.2640,123,991,960,15,0.699,0.642
LmjF.35.2650,76,1781,1325,390,0.566,0.434
LmjF.35.2660,367,954,471,408,0.567,0.559
LmjF.35.2670,63,1799,912,400,0.508,0.476
LmjF.35.2680,632,2030,1143,476,0.528,0.627
LmjF.35.2690,651,2102,2017,34,0.578,0.565
LmjF.35.2700,949,564,381,89,0.593,0.533
LmjF.35.2710,146,1425,570,467,0.596,0.541
LmjF.35.2720,28,2757,2536,56,0.5,0.393
LmjF.35.2725,778,2922,1532,959,0.563,0.555
LmjF.35.2730,3182,1507,562,198,0.563,0.572
LmjF.35.2740,353,3947,2568,956,0.504,0.663
LmjF.35.2750,743,1076,834,167,0.587,0.552
LmjF.35.2760,232,1008,386,274,0.552,0.539
LmjF.35.2770,138,823,607,142,0.594,0.659
LmjF.35.2780,1913,6887,4563,2057,0.613,0.524
LmjF.35.2790,3817,2561,1334,825,0.572,0.527
LmjF.35.2800,748,1339,420,356,0.537,0.64
LmjF.35.2810,1733,3041,2836,41,0.502,0.551
LmjF.35.2820,995,448,347,28,0.543,0.617
LmjF.35.2830,6,58,58,58,0.5,0.5
LmjF.35.2840,139,2094,1967,33,0.525,0.496
LmjF.35.2850,675,1826,1455,143,0.566,0.576
LmjF.35.2860,76,3048,2089,647,0.513,0.513
LmjF.35.2870,190,1179,833,171,0.547,0.658
LmjF.35.2880,305,2270,2186,70,0.544,0.57
LmjF.35.2890,171,1164,1015,87,0.532,0.509
LmjF.35.2900,123,37,27,6,0.569,0.715
LmjF.35.2910,85,8245,2879,1611,0.541,0.482
LmjF.35.2920,557,1169,929,211,0.618,0.526
LmjF.35.2930,611,2339,1033,997,0.538,0.581
LmjF.35.2940,276,1091,1007,43,0.576,0.583
LmjF.35.2950,188,821,498,191,0.649,0.564
LmjF.35.2960,583,1611,1049,245,0.559,0.544
LmjF.35.2970,50,3353,1328,1107,0.52,0.38
LmjF.35.2980,986,5954,4035,615,0.554,0.603
LmjF.35.2990,1636,1431,1190,70,0.52,0.602
LmjF.35.3000,102,3792,2096,571,0.529,0.461
LmjF.35.3010,157,5073,3942,517,0.51,0.618
LmjF.35.3020,221,2850,2741,61,0.507,0.566
LmjF.35.3030,191,2458,2027,345,0.555,0.565
LmjF.35.3040,962,841,711,84,0.533,0.606
LmjF.35.3050,1941,4903,2875,761,0.579,0.546
LmjF.35.3060,770,1578,1224,169,0.564,0.601
LmjF.35.3070,376,1885,1028,571,0.559,0.484
LmjF.35.3080,241,3852,3430,142,0.461,0.589
LmjF.35.3090,1128,2022,788,509,0.524,0.63
LmjF.35.3100,20,2030,1995,5,0.5,0.5
LmjF.35.3110,1513,2602,1483,971,0.523,0.656
LmjF.35.3120,493,842,554,255,0.582,0.546
LmjF.35.3130,124,2701,2250,206,0.556,0.403
LmjF.35.3140,253,3050,1835,857,0.545,0.526
LmjF.35.3150,103,1085,957,94,0.65,0.505
LmjF.35.3160,1020,5090,2074,1025,0.568,0.595
LmjF.35.3170,327,20,7,3,0.59,0.486
LmjF.35.3180,829,2484,2140,90,0.55,0.567
LmjF.35.3190,445,2170,1991,94,0.539,0.551
LmjF.35.3200,1418,1338,723,261,0.487,0.577
LmjF.35.3210,1128,787,763,4,0.552,0.581
LmjF.35.3220,30,4811,4321,222,0.5,0.533
LmjF.35.3230,280,8024,3423,2235,0.521,0.696
LmjF.35.3240,742,1668,1570,50,0.648,0.508
LmjF.35.3250,364,3456,3077,197,0.536,0.541
LmjF.35.3260,304,4027,2590,1135,0.5,0.5
LmjF.35.3270,96,4608,3696,457,0.573,0.615
LmjF.35.3280,29,112832,98771,12446,0.448,0.517
LmjF.35.3290,30,69141,67728,290,0.467,0.433
LmjF.35.3300,337,1917,1369,475,0.558,0.558
LmjF.35.3310,290,3006,2918,52,0.555,0.621
LmjF.35.3320,187,2134,1403,304,0.62,0.508
LmjF.35.3330,1209,1288,785,189,0.546,0.63
LmjF.35.3340,111,4766,2247,1385,0.486,0.577
LmjF.35.3350,88,597,496,38,0.511,0.557
LmjF.35.3360,371,972,939,21,0.566,0.536
LmjF.35.3370,135,1949,1664,159,0.511,0.548
LmjF.35.3380,260,1625,866,447,0.519,0.519
LmjF.35.3390,152,1565,939,527,0.526,0.658
LmjF.35.3400,401,1147,1071,22,0.554,0.534
LmjF.35.3410,141,1195,1154,22,0.674,0.426
LmjF.35.3420,328,1005,918,39,0.558,0.549
LmjF.35.3430,184,1569,1223,105,0.516,0.511
LmjF.35.3440,264,2689,2249,367,0.53,0.633
LmjF.35.3450,501,1513,546,407,0.505,0.549
LmjF.35.3460,317,1794,1743,24,0.53,0.533
LmjF.35.3470,7,3552,1865,1511,0.714,0.143
LmjF.35.3480,375,1274,542,490,0.549,0.525
LmjF.35.3490,248,2534,1997,228,0.593,0.468
LmjF.35.3500,546,1984,1406,290,0.573,0.505
LmjF.35.3510,458,1667,819,588,0.533,0.52
LmjF.35.3520,4100,505,392,27,0.489,0.629
LmjF.35.3530,274,1125,716,222,0.573,0.518
LmjF.35.3540,133,2164,2022,80,0.556,0.466
LmjF.35.3550,164,1925,1416,172,0.585,0.433
LmjF.35.3560,39,7452,2878,1942,0.538,0.359
LmjF.35.3570,209,3531,2298,460,0.512,0.502
LmjF.35.3580,796,2144,1174,871,0.544,0.578
LmjF.35.3590,219,1210,478,411,0.557,0.557
LmjF.35.3600,208,1753,1455,192,0.63,0.394
LmjF.35.3610,191,2750,2602,43,0.56,0.56
LmjF.35.3620,235,3277,3223,35,0.57,0.668
LmjF.35.3630,1127,1691,991,524,0.487,0.637
LmjF.35.3640,96,358,274,34,0.604,0.521
LmjF.35.3650,118,147,107,16,0.585,0.585
LmjF.35.3660,995,880,480,293,0.596,0.565
LmjF.35.3670,13,6,6,6,0.615,0.462
LmjF.35.3680,1440,3874,1396,765,0.483,0.592
LmjF.35.3690,167,6374,5827,88,0.473,0.713
LmjF.35.3700,171,13473,12387,783,0.474,0.655
LmjF.35.3710,326,1654,1070,405,0.521,0.589
LmjF.35.3720,381,957,439,351,0.53,0.556
LmjF.35.3730,1539,1331,985,191,0.608,0.507
LmjF.35.3740,84,2111,1925,147,0.631,0.655
LmjF.35.3750,634,775,590,108,0.55,0.566
LmjF.35.3760,13,92781,92277,138,0.538,0.385
LmjF.35.3770,656,2102,1952,54,0.549,0.646
LmjF.35.3780,24,50440,50137,139,0.542,0.667
LmjF.35.3790,11,66507,66117,165,0.455,0.545
LmjF.35.3800,16,61097,54786,6068,0.438,0.562
LmjF.35.3810,119,3110,2965,70,0.588,0.58
LmjF.35.3820,319,1999,1127,483,0.596,0.542
LmjF.35.3830,149,1478,1088,164,0.503,0.644
LmjF.35.3840,351,6166,4394,816,0.541,0.627
LmjF.35.3850,384,3151,2001,492,0.521,0.549
LmjF.35.3860,318,2472,2105,122,0.509,0.673
LmjF.35.3870,160,1045,784,109,0.575,0.556
LmjF.35.3880,135,4301,4061,192,0.459,0.6
LmjF.35.3890,62,5884,5429,119,0.484,0.694
LmjF.35.3900,118,2023,1821,176,0.483,0.492
LmjF.35.3910,11,15,7,4,0.545,0.727
LmjF.35.3920,61,3185,2879,246,0.426,0.344
LmjF.35.3925,274,1866,1788,25,0.5,0.599
LmjF.35.3930,317,2781,1378,1257,0.505,0.625
LmjF.35.3940,458,2711,2169,306,0.566,0.541
LmjF.35.3950,28,5,3,1,0.679,0.214
LmjF.35.3960,1022,1345,721,321,0.581,0.585
LmjF.35.3970,722,2619,1256,486,0.562,0.558
LmjF.35.3980,913,19,6,2,0.441,0.657
LmjF.35.3990,527,1212,1080,60,0.632,0.539
LmjF.35.4000,1290,2191,2070,40,0.553,0.594
LmjF.35.4010,505,1272,989,196,0.547,0.636
LmjF.35.4020,1177,2525,1953,164,0.544,0.573
LmjF.35.4030,264,1111,1027,57,0.591,0.504
LmjF.35.4040,376,3127,2877,164,0.569,0.572
LmjF.35.4045,11,2454,1153,632,0.545,0.273
LmjF.35.4050,907,1050,903,105,0.502,0.548
LmjF.35.4060,114,2729,2208,217,0.518,0.5
LmjF.35.4070,184,1997,1870,39,0.543,0.505
LmjF.35.4080,578,1022,657,133,0.561,0.51
LmjF.35.4090,133,2105,2054,16,0.586,0.519
LmjF.35.4100,228,894,871,11,0.618,0.526
LmjF.35.4110,72,3933,3137,703,0.514,0.5
LmjF.35.4120,250,1018,415,384,0.552,0.564
LmjF.35.4125,684,2254,814,469,0.539,0.627
LmjF.35.4130,623,1560,1432,30,0.461,0.594
LmjF.35.4140,394,2763,1440,640,0.574,0.482
LmjF.35.4150,573,1795,1775,2,0.555,0.585
LmjF.35.4160,753,1820,1664,68,0.539,0.595
LmjF.35.4170,185,1908,1009,699,0.595,0.541
LmjF.35.4180,284,728,709,12,0.658,0.599
LmjF.35.4190,40,730,656,38,0.675,0.4
LmjF.35.4200,144,546,471,44,0.618,0.556
LmjF.35.4210,3332,442,372,22,0.51,0.638
LmjF.35.4220,1836,373,335,12,0.535,0.686
LmjF.35.4230,443,1740,885,604,0.562,0.603
LmjF.35.4240,1014,1814,1685,71,0.548,0.661
LmjF.35.4250,297,4733,1667,1505,0.515,0.586
LmjF.35.4260,428,2872,2836,12,0.549,0.558
LmjF.35.4270,184,2948,2714,135,0.603,0.658
LmjF.35.4280,848,770,655,27,0.561,0.565
LmjF.35.4290,249,1,1,1,0.466,0.622
LmjF.35.4300,46,3539,2015,868,0.5,0.565
LmjF.35.4310,13,3095,2469,608,0.538,0.385
LmjF.35.4320,197,1210,426,372,0.508,0.584
LmjF.35.4330,168,1357,1171,139,0.542,0.536
LmjF.35.4340,752,3684,2488,606,0.499,0.596
LmjF.35.4350,321,1911,1609,232,0.533,0.576
LmjF.35.4360,404,661,641,13,0.562,0.587
LmjF.35.4370,209,4933,3393,1511,0.569,0.617
LmjF.35.4380,167,5859,5634,174,0.503,0.617
LmjF.35.4390,89,2556,876,571,0.517,0.562
LmjF.35.4400,35,4215,2167,1493,0.514,0.6
LmjF.35.4410,899,2769,1780,696,0.545,0.56
LmjF.35.4420,165,8676,7510,860,0.606,0.661
LmjF.35.4430,117,14267,12392,1175,0.513,0.701
LmjF.35.4440,737,1227,997,47,0.562,0.571
LmjF.35.4450,4950,909,831,18,0.496,0.655
LmjF.35.4460,228,7263,2958,2951,0.504,0.522
LmjF.35.4470,262,29518,26763,1242,0.485,0.534
LmjF.35.4480,567,1627,1588,9,0.554,0.683
LmjF.35.4490,159,1076,525,259,0.535,0.591
LmjF.35.4500,178,3329,2781,254,0.534,0.545
LmjF.35.4510,179,2675,1734,781,0.62,0.547
LmjF.35.4520,90,28,19,3,0.556,0.711
LmjF.35.4530,134,1346,1035,143,0.545,0.537
LmjF.35.4540,238,4896,3077,862,0.542,0.517
LmjF.35.4550,938,2454,2075,172,0.539,0.599
LmjF.35.4560,266,683,289,192,0.519,0.504
LmjF.35.4570,110,3782,3617,132,0.582,0.591
LmjF.35.4580,128,1741,1607,91,0.641,0.5
LmjF.35.4590,256,2788,1792,673,0.605,0.59
LmjF.35.4600,285,1534,1272,222,0.593,0.516
LmjF.35.4610,261,1719,938,661,0.559,0.548
LmjF.35.4620,147,985,928,18,0.571,0.483
LmjF.35.4630,1828,7698,4941,2304,0.56,0.549
LmjF.35.4640,69,5537,4324,875,0.493,0.464
LmjF.35.4650,1172,1063,608,356,0.562,0.638
LmjF.35.4660,230,1495,1274,77,0.604,0.591
LmjF.35.4670,392,303,259,11,0.541,0.612
LmjF.35.4680,528,2602,1555,632,0.633,0.485
LmjF.35.4690,144,3525,3177,154,0.521,0.465
LmjF.35.4700,104,4341,3672,351,0.49,0.558
LmjF.35.4710,135,2148,1723,366,0.43,0.57
LmjF.35.4720,278,6573,5766,447,0.547,0.619
LmjF.35.4730,83,4192,3845,117,0.578,0.554
LmjF.35.4750,109,3728,3494,100,0.514,0.587
LmjF.35.4760,354,2366,2183,60,0.531,0.571
LmjF.35.4770,323,7074,6958,59,0.536,0.505
LmjF.35.4780,545,1290,1129,98,0.596,0.477
LmjF.35.4790,123,4129,3914,176,0.561,0.585
LmjF.35.4800,30,967,801,109,0.5,0.633
LmjF.35.4810,522,2568,2551,9,0.533,0.636
LmjF.35.4820,176,2909,2209,272,0.551,0.58
LmjF.35.4830,236,317,236,22,0.644,0.453
LmjF.35.4840,317,964,949,12,0.483,0.527
LmjF.35.4850,196,4997,4490,270,0.541,0.714
LmjF.35.4860,234,4608,2981,1385,0.513,0.624
LmjF.35.4870,206,2714,2563,63,0.549,0.549
LmjF.35.4880,189,2031,1984,29,0.545,0.698
LmjF.35.4890,186,1134,983,77,0.548,0.597
LmjF.35.4900,1514,1386,955,69,0.513,0.817
LmjF.35.4910,403,1665,988,376,0.6,0.568
LmjF.35.4930,3622,4195,2551,1263,0.578,0.514
LmjF.35.4940,179,3428,3275,123,0.542,0.665
LmjF.35.4950,3431,680,633,8,0.517,0.62
LmjF.35.4960,462,1272,547,456,0.606,0.563
LmjF.35.4970,52,1202,762,360,0.558,0.481
LmjF.35.4990,995,2152,2096,34,0.534,0.633
LmjF.35.5000,2508,1334,1105,133,0.598,0.533
LmjF.35.5010,602,1332,1223,24,0.523,0.63
LmjF.35.5020,469,1610,1052,378,0.599,0.531
LmjF.35.5030,275,2091,1831,197,0.6,0.545
LmjF.35.5040,263,8257,8034,64,0.483,0.601
LmjF.35.5050,1353,1374,1059,184,0.512,0.573
LmjF.35.5060,29,2692,1166,841,0.448,0.414
LmjF.35.5070,1422,2147,2038,39,0.54,0.648
LmjF.35.5080,236,9735,4981,2466,0.534,0.559
LmjF.35.5090,358,9523,6477,2553,0.592,0.581
LmjF.35.5100,60,48522,48239,67,0.567,0.65
LmjF.35.5110,266,4557,1943,1780,0.594,0.56
LmjF.35.5120,176,2915,2775,69,0.614,0.568
LmjF.35.5130,238,5834,5357,191,0.592,0.71
LmjF.35.5140,102,5011,4588,320,0.618,0.52
LmjF.35.5150,102,2403,2166,134,0.588,0.608
LmjF.35.5160,1279,7976,5965,1308,0.568,0.543
LmjF.35.5170,378,4518,1649,1128,0.63,0.513
LmjF.35.5180,178,3122,2894,186,0.59,0.579
LmjF.35.5190,416,6264,5242,835,0.599,0.632
LmjF.35.5200,794,3431,3160,50,0.516,0.641
